# c0 + a0 * (Tx_p_center - Tx_therm_cond)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.692402985998207; Max AE: 4.03945682663159
# Coefficients
# Task   a0                      c0
# all , -6.093018492565866e-01, -5.123070437349306e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         224|55|sub; (Tx_p_center - Tx_therm_cond); $\left(Tx_{p, center} - Tx_{therm, cond}\right)$; (Tx_p_center - Tx_therm_cond); Tx_p_center,Tx_therm_cond
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_140  ,  8.859067490288691e-01,  1.338755689506990e+00, -2.197196169912195e+00
sample_141  ,  1.076642394030236e-01,  3.377741113697348e-01, -5.543625245547104e-01
sample_142  ,  5.792619080391743e-01,  3.398822572845119e-01, -5.578224613944709e-01
sample_143  , -1.164387463851060e+00, -1.061391839024603e+00,  1.741980334245850e+00
sample_144  , -1.003573728691341e+00, -7.047961413950412e-01,  1.156727395879346e+00
sample_145  , -3.724345285587820e-01, -6.448518962465044e-01,  1.058345542580074e+00
sample_146  , -1.433381430637130e+00, -1.061391839024603e+00,  1.741980334245850e+00
sample_147  , -9.236185543133779e-01, -5.878186634334819e-01,  9.647413086808836e-01
sample_148  ,  1.368048737559510e+00,  8.009860078054354e-01, -1.314596384013480e+00
sample_149  ,  5.589707074900762e-01,  9.188149864147138e-01, -1.507979973367497e+00
sample_150  ,  4.316563162150331e-01,  1.922305162039128e-01, -3.154930785758399e-01
sample_151  , -1.288167102968995e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_152  , -9.113051617870227e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_153  , -1.146320895813405e+00, -1.061391839024603e+00,  1.741980334245850e+00
sample_154  ,  5.020142506324301e-01,  9.786266864250722e-01, -1.606144290582905e+00
sample_155  ,  1.023313380333995e+00,  1.212951996518307e+00, -1.990724298634967e+00
sample_156  , -1.066192987021993e-01, -2.823111124556040e-01,  4.633353941072946e-01
sample_157  , -1.876794426358313e-01, -5.705180157337975e-01,  9.363470936940211e-01
sample_158  ,  2.739856800438709e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_159  , -8.556804668629619e-04,  1.398895208060064e-02, -2.295898510347327e-02
sample_160  ,  2.157938819179424e-01,  9.340892275964667e-01, -1.533048404064677e+00
sample_161  , -2.213301672176824e-01,  3.719243008803471e-02, -6.104105893230671e-02
sample_162  , -2.893901310050887e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_163  ,  3.260028984904311e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_164  , -4.671394289599785e-01, -6.587672381904597e-01,  1.081183717059494e+00
sample_165  , -1.109898660629675e+00, -7.449572267791651e-01,  1.222640679144651e+00
sample_166  , -6.665005935825399e-01, -2.823111124556040e-01,  4.633353941072946e-01
sample_167  , -9.165070125221821e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_168  , -2.380298967349300e+00, -1.120648684444741e+00,  1.839234011536403e+00
sample_169  , -1.995919244178031e-01,  6.006518451565217e-01, -9.858034172871480e-01
sample_170  , -1.315425070564128e-02,  1.398895208060064e-02, -2.295898510347327e-02
sample_171  ,  2.066732987977813e+00,  3.981728399862227e-01, -6.534902864188517e-01
sample_172  ,  1.356487995182154e+00,  1.113116386742373e+00, -1.826871833887414e+00
sample_173  ,  1.693079405848552e+00,  2.875961925558975e-01, -4.720093873123734e-01
sample_174  , -5.561843828662212e-02, -5.705180157337975e-01,  9.363470936940211e-01
sample_175  ,  4.982156841680270e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_176  , -8.428919119226019e-01, -1.728998390291110e-01,  2.837671332198766e-01
