# c0 + a0 * (site_charge_std - site_charge_avg) + a1 * (surf_charge_avg * Tx_p_skew) + a2 * (M_tot_center / Tx_charge_std) + a3 * (Tx_charge_sum + surf_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.30796840917397; Max AE: 1.0998852069267
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  1.796077030297208e-01,  8.760725235691118e-01,  7.145716159102925e-03,  5.029262366334368e-01,  1.613561339142311e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         5|0|sub; (site_charge_std - site_charge_avg); $\left(site_{charge, std} - site_{charge, avg}\right)$; (site_charge_std - site_charge_avg); site_charge_std,site_charge_avg
# 1;  1; Unitless;                                         68|25|mult; (surf_charge_avg * Tx_p_skew); $\left(surf_{charge, avg} Tx_{p, skew}\right)$; (surf_charge_avg .* Tx_p_skew); surf_charge_avg,Tx_p_skew
# 2;  1; Unitless;                                         107|141|div; (M_tot_center / Tx_charge_std); $\left(\frac{ M_{tot, center} }{ Tx_{charge, std} } \right)$; (M_tot_center ./ Tx_charge_std); M_tot_center,Tx_charge_std
# 3;  1; Unitless;                                         112|33|add; (Tx_charge_sum + surf_tot_fill); $\left(Tx_{charge, sum} + surf_{tot, fill}\right)$; (Tx_charge_sum + surf_tot_fill); Tx_charge_sum,surf_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_40   ,  8.169730762088728e-01,  7.565410125769405e-01,  4.419418888612259e-01, -1.199420782504956e-01, -9.579831215939516e-02,  1.235909309513743e+00
sample_41   , -6.678328637255340e-01, -4.595827995640732e-01,  1.314639752456211e+00, -1.841141212130007e-01, -1.801262799834123e-01, -1.380866328056296e+00
sample_42   , -3.074498989691304e-01,  2.073754098634679e-01, -7.012101453312245e-01, -1.196245094926429e+00,  1.485297967050063e-02,  2.425511445975613e+00
sample_43   , -5.114856329606416e-01, -2.824800076764490e-01,  2.301427041643087e+00,  2.928865445327850e-01, -1.156801637935052e+00, -2.198162998339756e+00
sample_44   , -6.213527234794211e-01, -5.779266130004066e-01,  2.367767402820034e+00, -2.570841670318668e-01, -6.088466329835180e-01, -1.859073802745875e+00
sample_45   , -1.670792832474174e+00, -1.494676091037401e+00, -1.747462009501161e+00,  1.319213651055089e-01,  1.067701028448247e+00, -2.913701159906324e+00
sample_46   ,  2.564616474882058e-01, -3.968318456633196e-01,  3.371574833089764e+00, -2.584597854892006e-01,  1.659403115618575e+00, -1.887308374362106e+00
sample_47   , -1.647019150504399e+00, -1.611690049952743e+00, -1.612972875839853e+00,  7.544222460541798e-02,  7.413255655038438e-01, -3.091375791332264e+00
sample_48   , -6.380347248141381e-01, -7.414485108548540e-01,  1.452856095650599e+00, -2.584597854892006e-01,  1.659403115618575e+00, -1.887308374362106e+00
sample_49   ,  6.290852116167501e-01,  9.316741893531323e-01,  3.869165201092457e-01, -4.098147452844678e-02, -5.756286781068825e+00,  1.546668967764377e+00
sample_50   ,  1.035495773725665e+00,  9.893589866017710e-01,  4.846306172200664e-01, -5.493022850807946e-02, -1.730309890061472e+00,  1.593566947961556e+00
sample_51   ,  6.731337708317935e-01,  7.580778522605025e-01, -2.430956632083080e-01, -1.949591703672147e-01,  9.138216658733253e+00,  1.483085962978104e+00
sample_52   , -3.499379620903641e-01, -3.845821923615015e-01,  2.361763857686864e+00, -2.097747988817514e-01, -5.976469333485287e-01, -1.555060559779276e+00
sample_53   ,  1.010920146224281e+00,  8.078668492840608e-01, -2.140413116687075e-01, -1.410489619160541e-02, -2.745023672089001e+00,  1.425509753722952e+00
sample_54   , -1.475753379433461e+00, -1.479751704506795e+00, -2.270908618275865e+00,  1.710317019063683e-01, -1.155692446180488e+00, -2.733627681500249e+00
sample_55   , -1.160854811038070e+00, -1.184727907512595e+00,  6.368996156995583e-01, -1.549437105115312e+00, -7.165113460950874e+00, -1.031105018114601e-01
sample_56   ,  1.127082595308681e+00,  1.109454589135277e+00,  2.806275953936317e-01,  6.637096311683346e-03, -3.219537228137750e+00,  1.819127403276550e+00
sample_57   ,  1.113333248749128e+00,  9.762962468262203e-01, -2.594734812416050e-01,  2.043210587174439e-01,  2.017382185772393e+00,  1.328480787430121e+00
sample_58   ,  6.868492790716176e-01,  1.653835608287039e-01, -1.166026835344924e-01, -6.046211399265157e-01, -1.729146771634753e+00,  1.127437953432261e+00
sample_59   , -7.608867278208071e-01, -6.907444775021114e-01,  6.571471849267467e-01, -2.097747988817514e-01, -5.976469333485287e-01, -1.555060559779276e+00
sample_60   ,  1.060096040465768e+00,  9.068381549489704e-01,  2.496027397719642e-01,  4.387815651751298e-02, -4.196632712881500e+00,  1.376342880395972e+00
sample_61   ,  1.451440598076227e-01,  3.150176261957243e-01,  3.998412544607896e-01, -5.386156514954161e-01,  7.226390019756353e+00,  9.983085540642995e-01
sample_62   ,  1.163721211611933e+00,  1.023703066547535e+00, -3.342868616749456e-01,  2.225048685367538e-02, -8.970943438868292e-02,  1.796556552798617e+00
sample_63   , -8.981780736465206e-01, -7.115726451566115e-02,  3.477272693561954e+00, -1.841141212130007e-01, -1.801262799834123e-01, -1.380866328056296e+00
sample_64   , -1.717450225724758e+00, -1.368574634489747e+00, -2.316351708286786e+00,  2.140325308148892e-01, -2.330082894108590e+00, -2.554557653778616e+00
sample_65   ,  1.189139449145727e+00,  8.835450498858884e-01,  1.189483948263358e-01, -4.098147452844678e-02, -5.756286781068825e+00,  1.546668967764377e+00
sample_66   , -1.456249553720251e-01, -1.862291927261503e-01,  3.466131856884140e+00, -2.097747988817514e-01, -5.976469333485287e-01, -1.555060559779276e+00
sample_67   , -1.670851310037400e+00, -1.493635579601831e+00, -1.741668764456447e+00,  1.319213651055089e-01,  1.067701028448247e+00, -2.913701159906324e+00
sample_68   ,  3.436486417661265e-01,  1.316168638869792e-01,  2.287041238916425e-01, -2.331594375857676e-01, -7.555362082115975e-01,  2.760785213913367e-01
sample_69   , -1.190561686191609e-02, -4.089970647633098e-01,  3.340066349717507e+00, -2.572694617482066e-01, -4.379686135878539e-01, -1.872518212672308e+00
sample_70   ,  6.121225244678702e-01,  6.066270226588473e-01,  5.040062859654088e-02, -4.463039415561872e-01,  2.467258726744015e+01,  1.294245189518132e+00
sample_71   ,  5.058499676489997e-01,  2.875502380129261e-01, -1.001513505818781e-01, -4.450169000937237e-01, -1.009317106745455e+00,  1.076224286906464e+00
sample_72   , -1.475664119073807e+00, -1.482464178684415e+00, -2.286010833447405e+00,  1.710317019063683e-01, -1.155692446180488e+00, -2.733627681500249e+00
sample_73   ,  3.602432680648199e-01,  7.454987826420552e-01,  1.566152362161641e-01, -6.562609693979349e-01,  3.440178213015415e-01,  2.243842562919935e+00
sample_74   , -1.195524660971759e+00, -1.218133497487465e+00, -2.908001474104858e+00,  2.928865445327850e-01, -1.156801637935052e+00, -2.198162998339756e+00
sample_75   , -4.019975576780604e-01,  2.479226033816901e-01, -2.509491061185571e-01, -2.821454160123698e-01, -3.067504669673106e-02,  7.536650032981204e-01
sample_76   ,  1.592214203272649e-01, -2.847779255740746e-01,  3.358861769142914e+00, -2.337514401116314e-01,  1.545239013779166e+00, -1.701382965681308e+00
sample_77   ,  1.858250802780536e+00,  1.117413272354147e+00, -3.829446959480119e-02, -1.556934850604459e-02,  1.513055484489492e-01,  1.939635956608647e+00
sample_78   ,  7.382393894293018e-01,  9.110606102954780e-01,  3.605095526354870e-01, -1.410489619160541e-02, -2.745023672089001e+00,  1.425509753722952e+00
sample_79   , -1.506539330867606e+00, -1.368574634489747e+00, -2.316351708286786e+00,  2.140325308148892e-01, -2.330082894108590e+00, -2.554557653778616e+00
sample_80   ,  1.690006426761778e+00,  1.112110819375322e+00, -6.648101834664133e-02, -5.008025840535185e-01,  1.668483406462612e+01,  2.549498097929038e+00
sample_81   ,  9.877121916268211e-01,  9.138754163878469e-01,  6.436150325320385e-02, -5.493022850807946e-02, -1.730309890061472e+00,  1.593566947961556e+00
sample_82   ,  2.654166788443393e-01, -2.377035728641788e-01, -3.728922266230705e-01, -4.088199631795185e-01, -1.109254026486884e+01,  2.094436179595408e-01
sample_83   ,  5.702910093527966e-01,  4.107305603395259e-01,  2.637326744165663e-01, -1.252478637513446e+00, -2.276160772008287e-01,  2.586650908950995e+00
sample_84   , -1.249265575955521e+00, -1.468554147067960e+00, -2.269361881772231e+00,  1.687772257809526e-01,  9.495410008860653e-01, -2.737899807844314e+00
sample_85   , -3.767992068171008e-02,  1.062205286244992e+00, -5.386770666772661e-02, -1.504043731284677e-01, -4.573419507605416e-01,  2.078947777475304e+00
sample_86   , -1.355512095792173e+00, -1.341299193642112e+00, -2.286991678912370e+00,  2.106569298323648e-01,  1.287615808498677e+00, -2.556330524889539e+00
sample_87   , -6.782121602266206e-01, -9.032436382126942e-01,  1.086418948371273e+00, -2.806976988693325e-01,  1.106973945086142e+00, -2.031565445879016e+00
sample_88   , -1.416204819833983e+00, -1.469827895077930e+00, -2.276453715744184e+00,  1.687772257809526e-01,  9.495410008860653e-01, -2.737899807844314e+00
sample_89   , -1.585214475076070e+00, -1.630524442224650e+00, -1.613518455453553e+00,  7.485986291627592e-02, -1.950304690117907e+00, -3.089372684628911e+00
sample_90   ,  5.392214791123578e-01,  3.774021019233225e-01,  7.817015201913674e-02, -1.252478637513446e+00, -2.276160772008287e-01,  2.586650908950995e+00
sample_91   , -1.636118691795776e+00, -1.370939637619382e+00, -2.352281375418531e+00,  2.136909523228498e-01, -1.670438076153939e+00, -2.555206148975589e+00
sample_92   , -6.875458817656914e-01, -7.400630149036816e-01,  1.465042190213504e+00, -2.570841670318668e-01, -6.088466329835180e-01, -1.859073802745875e+00
sample_93   ,  1.180761197068343e+00,  9.223151116718656e-01,  4.231711266467381e-01, -1.410489619160541e-02, -2.745023672089001e+00,  1.425509753722952e+00
sample_94   ,  2.740108655901116e-01,  5.405264471368014e-01,  3.145324056369730e-01,  2.157299033178549e-02,  2.363660538478010e+00,  5.704381637609159e-01
sample_95   , -5.960358383932338e-01, -2.743934982280699e-01,  2.365847664747334e+00, -1.841948275430351e-01, -6.736769333575462e-01, -1.380902635010618e+00
sample_96   , -1.353984885425781e+00, -1.342640615687671e+00, -2.294460300930975e+00,  2.106569298323648e-01,  1.287615808498677e+00, -2.556330524889539e+00
sample_97   ,  3.545930805447097e-01,  2.391745842923347e-01, -3.694919907914261e-01, -4.450169000937237e-01, -1.009317106745455e+00,  1.076224286906464e+00
sample_98   ,  1.444321547708520e-01,  5.236702201943505e-01, -2.182826905082551e-01,  1.117556324968479e-01,  1.844052451634750e-02,  6.034314917160619e-01
sample_99   , -4.816860638075396e-01, -4.056812648968509e-01,  2.309392188101566e+00,  2.500571257036123e-01, -7.718741697765416e-01, -2.376838831349104e+00
sample_100  , -7.275663801637721e-01, -1.241997311902425e+00,  3.180413294246456e-01, -1.549437105115312e+00, -7.165113460950874e+00, -1.031105018114601e-01
sample_101  ,  8.983969910382459e-01,  9.517969954448597e-01,  2.167108141579149e-02, -4.140205681283489e-01,  3.725186366842819e+00,  2.232218973905151e+00
sample_102  ,  1.029115445531244e+00,  1.167111384030132e+00, -2.674564483074410e-01,  2.636998274444827e-01,  8.742522808056417e+00,  1.511753957700479e+00
sample_103  ,  1.465824992751343e+00,  9.246532116036961e-01, -6.272348524340736e-01,  3.596936785736487e-02, -9.406927658858256e-01,  1.692422020216990e+00
sample_104  ,  7.633789239867739e-01,  5.238124644428019e-01, -4.106851534667234e-01, -4.463039415561872e-01,  2.467258726744015e+01,  1.294245189518132e+00
sample_105  ,  8.757577868396285e-01,  6.465712223207611e-01, -4.667102865562799e-01, -5.612423331368692e-01, -1.207337420700977e+00,  2.126268328642166e+00
sample_106  ,  3.099629312221376e-01,  2.218610191277672e-02, -3.805724278835024e-01, -2.331594375857676e-01, -7.555362082115975e-01,  2.760785213913367e-01
sample_107  , -7.668529997456558e-01,  3.897458486697717e-02,  3.788784587573368e-03, -6.126339024144700e-01,  3.637159808217996e-01,  8.173180157750484e-01
sample_108  , -6.542011224042100e-01, -6.369113863942487e-01,  2.421764935781423e+00,  1.710317019063683e-01, -1.155692446180488e+00, -2.733627681500249e+00
sample_109  ,  1.470443368866583e-01,  4.031097597437997e-01,  8.903109395694415e-01, -5.386156514954161e-01,  7.226390019756353e+00,  9.983085540642995e-01
sample_110  ,  1.435662382281744e-01,  5.991188000019870e-01,  2.017916077257780e-01,  1.117556324968479e-01,  1.844052451634750e-02,  6.034314917160619e-01
sample_111  , -5.791609163515538e-01, -6.291332936943884e-01,  1.441597852776637e+00, -2.337514401116314e-01,  1.545239013779166e+00, -1.701382965681308e+00
sample_112  ,  1.113384835128178e+00,  7.873145780842085e-01, -4.158674758622923e-01,  4.387815651751298e-02, -4.196632712881500e+00,  1.376342880395972e+00
sample_113  ,  8.394918796865621e-01,  9.652164884820321e-01, -4.013911041198729e-01,  3.596936785736487e-02, -9.406927658858256e-01,  1.692422020216990e+00
sample_114  , -1.147306706610884e+00, -6.916396298707812e-01,  7.687826673495204e-01, -1.005996314264298e+00, -5.742396116355399e+00, -1.366319458641526e-01
sample_115  ,  3.376840926385163e-01,  5.739787267618587e-01,  1.695924691068840e-02, -9.478131962797369e-01,  3.822182780415847e+00,  2.411123855979195e+00
sample_116  ,  9.702088064155208e-01,  1.089941554100995e+00, -2.944383969231884e-01, -8.585546005955062e-02,  2.385876548619021e+00,  2.067173198699328e+00
sample_117  ,  1.124065816054948e+00,  1.072673310761036e+00,  4.296982145035628e-01,  8.070270358091151e-03, -6.217369670640669e+00,  1.732853489970465e+00
