# c0 + a0 * (en_ghosh_std * Tx_fusion_heat) + a1 * (en_gordy - atomic_volume_av) + a2 * (en_martynov_batsanov_sum + lattice_constant_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.355016105209218; Max AE: 1.23676161810379
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.975999354071351e-01,  2.558397076441284e-01,  5.023627883111128e-01,  2.143549158023742e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         26|19|mult; (en_ghosh_std * Tx_fusion_heat); $\left(en_{ghosh, std} Tx_{fusion, heat}\right)$; (en_ghosh_std .* Tx_fusion_heat); en_ghosh_std,Tx_fusion_heat
# 1;  1; Unitless;                                         155|102|sub; (en_gordy - atomic_volume_av); $\left(en_{gordy} - atomic_{volume, av}\right)$; (en_gordy - atomic_volume_av); en_gordy,atomic_volume_av
# 2;  1; Unitless;                                         46|11|add; (en_martynov_batsanov_sum + lattice_constant_sum); $\left(en_{martynov, batsanov, sum} + lattice_{constant, sum}\right)$; (en_martynov_batsanov_sum + lattice_constant_sum); en_martynov_batsanov_sum,lattice_constant_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_84   , -1.249265575955521e+00, -1.148017737346525e+00,  1.126588896966521e-01,  1.137448156581650e+00, -2.951490549446939e+00
sample_85   , -3.767992068171008e-02,  2.483567812832224e-01, -2.275261552887274e-01,  5.334678643397470e-01,  2.695227114580805e-01
sample_86   , -1.355512095792173e+00, -1.331367440059835e+00, -2.284921149690867e-01,  1.951100612555282e-01, -2.702369357561654e+00
sample_87   , -6.782121602266206e-01, -6.545953018344486e-01, -2.520800549961916e-01, -1.239048432689477e+00, -6.155352451430366e-01
sample_88   , -1.416204819833983e+00, -1.148017737346525e+00,  1.126588896966521e-01,  1.137448156581650e+00, -2.951490549446939e+00
sample_89   , -1.585214475076070e+00, -1.561285691875341e+00,  9.188006287713268e-02, -4.977315698862550e-01, -2.933213233357145e+00
sample_90   ,  5.392214791123578e-01,  7.325633026328965e-01, -2.107215007775206e-01,  2.785288728169573e+00,  7.997987313287847e-02
sample_91   , -1.636118691795776e+00, -1.375013308869238e+00, -2.221727416247043e-01, -1.146256446296318e-01, -2.633996228289849e+00
sample_92   , -6.875458817656914e-01, -4.775064665670536e-01,  5.382546264473892e-01, -1.008293507995532e+00, -6.914117234450301e-01
sample_93   ,  1.180761197068343e+00,  8.762721865590067e-01,  1.183204570676708e-01, -9.330805551435407e-01,  2.130284451081677e+00
sample_94   ,  2.740108655901116e-01,  1.032370458307188e-01, -2.396292365747596e-01, -8.364705165645813e-01,  6.830813434326573e-01
sample_95   , -5.960358383932338e-01, -4.946843685342460e-01, -1.939838154442907e-01, -8.931314018519008e-01, -4.962353895939758e-01
sample_96   , -1.353984885425781e+00, -1.331367440059835e+00, -2.284921149690867e-01,  1.951100612555282e-01, -2.702369357561654e+00
sample_97   ,  3.545930805447097e-01,  2.230706707581982e-01, -1.811790325719481e-01,  9.456854141777812e-02,  4.244776111692981e-01
sample_98   ,  1.444321547708520e-01,  1.919035904160575e-01,  7.120285184265036e-01, -1.274052729037275e+00,  7.081029797264867e-01
sample_99   , -4.816860638075396e-01, -1.112752392944069e+00,  1.460722151723070e-01,  1.096606498573873e+00, -2.873634879797064e+00
sample_100  , -7.275663801637721e-01, -1.748470026067822e-01, -2.959473732628109e-01, -1.762932021038954e+00,  6.235029898725737e-01
sample_101  ,  8.983969910382459e-01,  6.749100192213743e-01, -2.190789570171388e-01,  2.719270597275057e+00,  2.124203483001574e-03
sample_102  ,  1.029115445531244e+00,  9.617439028366813e-01, -5.655434861206798e-01,  8.245042799316102e-01,  1.674325513803535e+00
sample_103  ,  1.465824992751343e+00,  1.315108580369858e+00, -4.833519126867807e-01,  2.415753408572147e+00,  1.535021637089239e+00
