# c0 + a0 * (melting_point_sum / atomic_volume_av) + a1 * (M_dipole_polar / en_gordy_sum) + a2 * (density_std * Tx_fusion_heat) + a3 * (en_cottrell_sutton_std - atomic_volume_av) + a4 * (lattice_constant_av + en_allen_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.307160480152763; Max AE: 1.07313593760082
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.476403526863125e-02, -7.887815939113506e-02, -2.090840622724540e-01,  2.180446981077304e-01,  5.356451061736017e-01,  1.337905939333038e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         44|102|div; (melting_point_sum / atomic_volume_av); $\left(\frac{ melting_{point, sum} }{ atomic_{volume, av} } \right)$; (melting_point_sum ./ atomic_volume_av); melting_point_sum,atomic_volume_av
# 1;  1; Unitless;                                         138|169|div; (M_dipole_polar / en_gordy_sum); $\left(\frac{ M_{dipole, polar} }{ en_{gordy, sum} } \right)$; (M_dipole_polar ./ en_gordy_sum); M_dipole_polar,en_gordy_sum
# 2;  1; Unitless;                                         117|19|mult; (density_std * Tx_fusion_heat); $\left(density_{std} Tx_{fusion, heat}\right)$; (density_std .* Tx_fusion_heat); density_std,Tx_fusion_heat
# 3;  1; Unitless;                                         136|102|sub; (en_cottrell_sutton_std - atomic_volume_av); $\left(en_{cottrell, sutton, std} - atomic_{volume, av}\right)$; (en_cottrell_sutton_std - atomic_volume_av); en_cottrell_sutton_std,atomic_volume_av
# 4;  1; Unitless;                                         87|40|add; (lattice_constant_av + en_allen_sum); $\left(lattice_{constant, av} + en_{allen, sum}\right)$; (lattice_constant_av + en_allen_sum); lattice_constant_av,en_allen_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
sample_46   ,  2.564616474882058e-01, -6.094722215679298e-01, -2.686371389433204e-01,  3.324649847463697e-01,  2.277936027540984e-01, -7.651413747850198e-01, -7.060605062035795e-01
sample_47   , -1.647019150504399e+00, -1.465177221942476e+00, -5.119304947407818e-02, -4.850289752371041e-01,  5.724568232009269e-01,  4.329589109151337e-01, -2.783132783137732e+00
sample_48   , -6.380347248141381e-01, -6.094722215679298e-01, -2.686371389433204e-01,  3.324649847463697e-01,  2.277936027540984e-01, -7.651413747850198e-01, -7.060605062035795e-01
sample_49   ,  6.290852116167501e-01,  1.247832180287449e+00, -7.505463363211387e-01, -4.570346949050663e-01, -3.147276450980470e-01,  3.240082977394375e-01,  2.003250509681684e+00
sample_50   ,  1.035495773725665e+00,  1.036957200951038e+00, -3.320584346983098e+00,  2.433877132500673e+00, -1.480071645523011e-01,  7.054318473499450e-01,  2.015927128836438e+00
sample_51   ,  6.731337708317935e-01,  7.274058219791514e-01, -6.901949999429272e-01,  3.085414295812723e+00, -2.493272962552038e-01, -1.216418127584942e+00,  2.204242645694848e+00
sample_52   , -3.499379620903641e-01, -5.420658173276263e-01, -1.039588425356015e+00,  2.774257275202880e-01, -6.956796722572699e-02, -7.179379149477678e-01, -7.023615425964034e-01
sample_53   ,  1.010920146224281e+00,  9.311267922566517e-01, -1.484645745163276e+00,  1.200474361207951e+00, -3.786188857860049e-01, -8.910845336091975e-01,  2.145994377979430e+00
sample_54   , -1.475753379433461e+00, -1.151673580167837e+00, -4.819080013267228e-01, -3.542398054217830e-01,  2.267276144293008e-01,  1.031006934452090e+00, -2.545117963500282e+00
sample_55   , -1.160854811038070e+00, -5.349213341152533e-01, -7.080456891251911e-01,  2.978110447422610e+00,  2.609114568951991e-01, -1.563679429670979e+00,  1.728112961133202e-01
sample_56   ,  1.127082595308681e+00,  1.083666535086808e+00, -5.560396886524025e-02, -1.916674301141186e+00,  4.345481603029512e-01, -8.900355349573559e-01,  2.249342491646279e+00
sample_57   ,  1.113333248749128e+00,  9.573114485451554e-01, -1.992693588053354e-01,  6.966139445502626e-01,  4.895593788890776e-01,  1.927029837111292e+00,  1.276969492386272e+00
sample_58   ,  6.868492790716176e-01,  7.667274526461345e-01,  3.331349029453737e+01, -2.879397963302606e+00, -6.043214196923441e-01, -2.656746993258241e-01, -6.354913210759616e-02
sample_59   , -7.608867278208071e-01, -5.420658173276263e-01, -1.039588425356015e+00,  2.774257275202880e-01, -6.956796722572699e-02, -7.179379149477678e-01, -7.023615425964034e-01
sample_60   ,  1.060096040465768e+00,  1.103042263975980e+00,  1.568802437229881e+01,  1.665549868623722e+00,  3.180568341658539e-01,  1.562605862326883e+00,  1.335217760101688e+00
sample_61   ,  1.451440598076227e-01, -4.941141789233685e-02, -7.254303679152235e-01, -4.387363718311904e-01,  3.285188706006290e-01, -1.331803186902625e-02, -2.818083989983899e-02
sample_62   ,  1.163721211611933e+00,  1.105435577304225e+00, -5.938461877697734e-01,  1.280476826054554e+00, -1.112004333016785e-01, -2.385236560466870e-01,  2.297387403008786e+00
sample_63   , -8.981780736465206e-01, -6.605163180969554e-01, -4.550251818146842e-02,  4.213116585681372e+00, -7.694831792427088e-01, -1.264040979032959e+00, -4.222383959432250e-01
sample_64   , -1.717450225724758e+00, -1.257321182200265e+00, -1.000554943026208e+00,  8.731147162998036e-01, -5.904973093321167e-01, -4.800961367702766e-01, -2.251191089885643e+00
sample_65   ,  1.189139449145727e+00,  1.247832180287449e+00, -7.505463363211387e-01, -4.570346949050663e-01, -3.147276450980470e-01,  3.240082977394375e-01,  2.003250509681684e+00
sample_66   , -1.456249553720251e-01, -5.420658173276263e-01, -1.039588425356015e+00,  2.774257275202880e-01, -6.956796722572699e-02, -7.179379149477678e-01, -7.023615425964034e-01
sample_67   , -1.670851310037400e+00, -1.519993012709156e+00, -5.432573835303576e+00, -5.667435676434101e-01,  4.487492502359928e-01, -4.362459618461610e-01, -2.443635906577960e+00
sample_68   ,  3.436486417661265e-01,  1.375761856475425e-01, -2.670068660240570e-01, -1.858456957252134e+00, -6.438276490166461e-01, -1.237313167819622e+00,  2.179111420647524e-01
sample_69   , -1.190561686191609e-02, -4.969328701504955e-01, -1.298785530963380e+00, -7.172147664468262e-01,  5.075594316744048e-02, -7.598866272944035e-01, -6.933838870488299e-01
sample_70   ,  6.121225244678702e-01,  6.530707461426791e-01,  1.856514101728466e+00,  5.325189673206681e+00, -2.878941550477531e-01, -2.650825293182761e-01,  1.922782371522499e+00
sample_71   ,  5.058499676489997e-01,  5.313575035170209e-01,  4.390481572047604e+01,  2.259523755311789e+00,  1.127161049892815e-01,  3.662789008780938e-01, -1.550422074508906e-02
sample_72   , -1.475664119073807e+00, -1.151673580167837e+00, -4.819080013267228e-01, -3.542398054217830e-01,  2.267276144293008e-01,  1.031006934452090e+00, -2.545117963500282e+00
sample_73   ,  3.602432680648199e-01,  2.519441977200267e-01, -4.069145559645985e+01,  4.702886574795938e-01,  3.592819807533121e-02,  2.615460147524769e+00,  5.855659265400187e-01
sample_74   , -1.195524660971759e+00, -1.043068901249665e+00,  6.293692142117101e+00,  1.503418138329640e-01, -3.853161969523246e-02,  2.777327419155232e-01, -2.251722368748698e+00
sample_75   , -4.019975576780604e-01, -4.733753413291837e-01, -6.924575749093290e+00,  1.781885214388921e+00,  4.636148413567890e-01, -2.643298708562454e-01, -1.668972457744440e-01
sample_76   ,  1.592214203272649e-01, -7.327724622614559e-01, -1.503382298475779e+01,  5.147790304079186e-01,  2.082044264227258e-01, -9.751190682077877e-01, -4.246002320312318e-01
sample_77   ,  1.858250802780536e+00,  1.143800387744836e+00, -1.429813747935925e+00,  5.259921678977015e-01,  9.678240969080311e-02,  1.363930855594926e+00,  1.709822791587975e+00
sample_78   ,  7.382393894293018e-01,  9.311267922566517e-01, -1.484645745163276e+00,  1.200474361207951e+00, -3.786188857860049e-01, -8.910845336091975e-01,  2.145994377979430e+00
sample_79   , -1.506539330867606e+00, -1.257321182200265e+00, -1.000554943026208e+00,  8.731147162998036e-01, -5.904973093321167e-01, -4.800961367702766e-01, -2.251191089885643e+00
sample_80   ,  1.690006426761778e+00,  1.385777197561882e+00,  5.555815309435313e+01, -3.123419027736054e-01, -1.303329355639929e-01,  7.068652157037515e-01,  6.461739234918531e-01
sample_81   ,  9.877121916268211e-01,  1.036957200951038e+00, -3.320584346983098e+00,  2.433877132500673e+00, -1.480071645523011e-01,  7.054318473499450e-01,  2.015927128836438e+00
sample_82   ,  2.654166788443393e-01, -1.329826275954156e-01, -1.782530385903267e+00, -2.989958920958234e-01,  2.962166092346838e-01, -9.968704147148183e-01,  2.532794342725095e-01
sample_83   ,  5.702910093527966e-01,  8.258739221788242e-01, -3.229079006458971e+00, -1.531614865422779e-01, -3.568594038208679e-03,  2.560852315040965e+00,  5.394646447318316e-01
sample_84   , -1.249265575955521e+00, -1.279694032202275e+00, -1.161208294744780e-01,  1.404488237966939e-01,  4.377682728854299e-01,  1.001808431724518e+00, -2.627092018341507e+00
sample_85   , -3.767992068171008e-02,  4.339046827642329e-01, -7.280806545105093e-01,  1.046042600952137e+00,  7.516844671844886e-02,  4.272901380071892e-01,  8.145936868642366e-01
sample_86   , -1.355512095792173e+00, -1.218611408385454e+00,  2.921131297914147e+00,  1.651588580007052e-01,  3.140606999204957e-01,  1.326035589632228e-01, -2.287595141781735e+00
sample_87   , -6.782121602266206e-01, -5.648693664319722e-01, -2.858144847590067e+00, -1.620924222630200e+00,  3.240254495897829e-01, -1.350272850663026e+00, -5.633166379058372e-01
sample_88   , -1.416204819833983e+00, -1.279694032202275e+00, -1.161208294744780e-01,  1.404488237966939e-01,  4.377682728854299e-01,  1.001808431724518e+00, -2.627092018341507e+00
sample_89   , -1.585214475076070e+00, -1.509753823920251e+00, -4.668778316266591e-01, -9.966623774862466e-01,  4.037958742071263e-01, -4.034735638557558e-01, -2.655587079735841e+00
sample_90   ,  5.392214791123578e-01,  8.258739221788242e-01, -3.229079006458971e+00, -1.531614865422779e-01, -3.568594038208679e-03,  2.560852315040965e+00,  5.394646447318316e-01
