# c0 + a0 * (Tx_charge_std / CN_tot_kurt) + a1 * (site_tDOS_at_EF - Tx_p_center) + a2 * (Tx_tot_fill / M_p_fill) + a3 * (CN_tDOS_at_EF * surf_tot_var) + a4 * (Tx_s_fill + surf_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.313682771090998; Max AE: 1.05772502671187
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      c0
# all ,  1.042270180479902e-01, -1.728262887051450e-01, -9.145151351946849e-02, -4.199067098391910e-01,  5.112559361632413e-01,  8.397683116503304e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         107|106|div; (Tx_charge_std / CN_tot_kurt); $\left(\frac{ Tx_{charge, std} }{ CN_{tot, kurt} } \right)$; (Tx_charge_std ./ CN_tot_kurt); Tx_charge_std,CN_tot_kurt
# 1;  1; Unitless;                                         131|117|sub; (site_tDOS_at_EF - Tx_p_center); $\left(site_{tDOS, at, EF} - Tx_{p, center}\right)$; (site_tDOS_at_EF - Tx_p_center); site_tDOS_at_EF,Tx_p_center
# 2;  1; Unitless;                                         50|40|div; (Tx_tot_fill / M_p_fill); $\left(\frac{ Tx_{tot, fill} }{ M_{p, fill} } \right)$; (Tx_tot_fill ./ M_p_fill); Tx_tot_fill,M_p_fill
# 3;  1; Unitless;                                         119|110|mult; (CN_tDOS_at_EF * surf_tot_var); $\left(CN_{tDOS, at, EF} surf_{tot, var}\right)$; (CN_tDOS_at_EF .* surf_tot_var); CN_tDOS_at_EF,surf_tot_var
# 4;  1; Unitless;                                         19|3|add; (Tx_s_fill + surf_tot_fill); $\left(Tx_{s, fill} + surf_{tot, fill}\right)$; (Tx_s_fill + surf_tot_fill); Tx_s_fill,surf_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      
sample_35   ,  8.868754598844902e-01,  7.029976444835240e-01, -1.799754423123086e-01,  2.857900373111893e+00, -9.022705892358446e-01, -1.661508277136022e-03,  2.050807958087021e+00
sample_36   ,  8.652147852946854e-01,  1.040455054327661e+00,  1.275435017031546e+00,  6.376327232785609e-01, -5.940032918017372e-01, -4.513686652811413e-01,  1.349398318361681e+00
sample_37   ,  1.562198884018698e+00,  1.018105048496670e+00,  4.801536810206435e-01, -7.600971175468288e-01, -6.540174960903600e-01,  1.616892702782237e-01,  1.488103966861765e+00
sample_38   ,  8.378932827646619e-01,  6.061988150083142e-01,  5.593808992898419e-01,  1.524845415118065e+00,  4.607252395821205e+00,  1.525490719466924e-02,  2.259530923051078e+00
sample_39   ,  5.502215964767956e-01,  6.274459190583964e-01, -8.038087196598998e+00, -3.126333734065307e-01,  1.068252078507776e+00, -1.297645103073670e+00,  1.721304346677843e+00
sample_40   , -1.196527547584423e+00, -1.013859565091246e+00, -4.389068837579429e-01,  3.880759897999198e-02, -1.473955736797025e+00, -3.560935291409582e-01, -2.600859801144709e+00
sample_41   ,  4.971833011969013e-01,  8.273941961362467e-01,  2.316951063247168e-01,  2.088270023685590e+00, -8.768090682978849e-01,  2.343713649738847e-02,  1.975199222213553e+00
sample_42   ,  2.076718886760197e-03,  4.757054096293729e-01,  3.688801324394006e-01,  2.092182938464309e+00,  2.182295712282656e+00,  1.388646580142000e-01,  1.902667320765218e+00
sample_43   , -1.067584035797745e+00, -1.022333798111831e+00,  1.073032102039581e+00,  4.799116573970093e-01, -1.685578886670654e+00, -3.009085377440754e-01, -2.769083680282307e+00
sample_44   , -8.176143883267203e-01, -1.209241495437593e+00,  9.343299377555041e-01, -1.326515866963937e+00,  1.419109631672963e+00, -2.367883473370976e-01, -3.109023766460919e+00
sample_45   , -8.020569715810638e-02,  4.192692256542970e-02, -5.401873716104297e-02,  3.136898321594180e-01, -7.941246522154618e-01,  3.193597678262337e-01,  1.550525972953155e-01
sample_46   ,  1.470706272319645e+00,  9.978776499490770e-01,  1.649137601021120e-01, -6.772693922252920e-01, -6.020203898306604e-01, -1.885473436527996e-01,  1.262448761228248e+00
sample_47   ,  8.964593138558716e-01,  8.067593767771780e-01, -1.111256272898119e-02,  1.213042737410987e+00,  1.342212800271805e+00,  1.244904070416953e-01,  2.168401616679198e+00
sample_48   ,  8.562650810057257e-01,  9.890827719418784e-01,  1.649137601021120e-01, -6.263808493242563e-01, -6.020203898306604e-01, -1.885473436527996e-01,  1.262448761228248e+00
sample_49   ,  9.391867703598284e-01,  7.008024915028842e-01, -1.850926286592663e-01,  1.212428627512230e+00, -1.280774640946621e+00,  3.898435538863920e-01,  1.745165062467126e+00
sample_50   , -7.054910310732637e-01, -1.102466281028923e+00,  6.850951017267632e-01, -1.258934039720864e+00, -1.098769644377707e+00, -2.748442733111012e-02, -3.105001545583814e+00
sample_51   , -1.899374215965192e-01,  4.734785506830507e-01, -5.290631256728325e-01,  1.850370295524074e-01,  1.289746846095158e+00, -1.991345957514847e-02,  1.146609983243472e+00
