# c0 + a0 * (lattice_constant_av + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.507158448929215; Max AE: 1.29283612320351
# Coefficients
# Task   a0                      c0
# all ,  4.985178764690080e-01,  2.030723119029767e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         204|83|add; (lattice_constant_av + Tx_s_fill); $\left(lattice_{constant, av} + Tx_{s, fill}\right)$; (lattice_constant_av + Tx_s_fill); lattice_constant_av,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 191                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_113  , -1.323029270669934e+00, -1.240143504445173e+00, -2.487661050851544e+00
sample_114  , -1.147928785840820e-01, -4.622825006294825e-01, -9.273137884318619e-01
sample_115  , -4.227680395476078e-01, -3.374930968088292e-01, -6.769929680341379e-01
sample_116  ,  1.435630648819219e-01,  1.540396140644952e-01,  3.089951661423949e-01
sample_117  , -4.257186306718829e-01, -3.257472921682677e-01, -6.534315167903895e-01
sample_118  , -1.125220750087799e+00, -1.103490473951557e+00, -2.213542434561340e+00
sample_119  ,  8.960280603756311e-01,  1.594879112372091e+00,  3.199241567160214e+00
sample_120  , -5.950896234371852e-02, -3.096802783965000e-01, -6.212019528566545e-01
sample_121  ,  6.455886443141616e-01,  2.417781029369554e-01,  4.849938474613280e-01
sample_122  ,  2.309959202678488e-01,  2.795235928372572e-01,  5.607092664702757e-01
sample_123  , -1.273783569372800e+00, -4.203829923459243e-01, -8.432656323650592e-01
sample_124  , -3.086702031211962e-01,  1.933250870564110e-01,  3.877997082586656e-01
sample_125  , -1.285645341286180e-01,  3.950803633924215e-02,  7.925099219926990e-02
sample_126  , -4.456364241904676e-01, -4.309663492011123e-01, -8.644952759841602e-01
sample_127  , -1.312870168885039e+00, -1.137973014356488e+00, -2.282712552690644e+00
sample_128  , -6.146697731841976e-01,  7.205088407225078e-02,  1.445301913395474e-01
sample_129  , -4.185252396625063e-01, -4.309663492011123e-01, -8.644952759841602e-01
sample_130  ,  1.751196454240639e+00,  1.612055441439392e+00,  3.233696357806760e+00
sample_131  ,  7.693046916954252e-04, -3.803186156721216e-01, -7.628986514303376e-01
sample_132  , -2.067338228971204e-01, -2.824008306942292e-01, -5.664808505854770e-01
sample_133  ,  9.471170990792244e-01,  1.571184979193478e-01,  3.151712412646357e-01
sample_134  , -1.313071851118696e+00, -1.137973014356488e+00, -2.282712552690644e+00
sample_135  , -2.394582211541166e-01, -2.942421489537312e-01, -5.902338970025359e-01
sample_136  ,  2.108697536371759e-01,  2.795235928372572e-01,  5.607092664702757e-01
sample_137  , -1.257663719127268e+00, -3.837756157449389e-01, -7.698332073128732e-01
sample_138  , -1.016507740101917e-01, -2.676404676444461e-02, -5.368723575975654e-02
sample_139  , -4.959507111345874e-01, -3.811150009425316e-01, -7.644961573734560e-01
sample_140  , -2.622678216349354e-01,  2.404177592523486e-01,  4.822650713254708e-01
sample_141  , -3.959091098863545e-01, -3.792528415125861e-01, -7.607607658903359e-01
sample_142  , -1.178426148841893e+00, -1.134324068281892e+00, -2.275392963470611e+00
sample_143  , -6.927192343730731e-01, -1.192707205475427e+00, -2.392506390991127e+00
sample_144  , -1.262478821483432e-01,  7.747664632362986e-01,  1.554139780751602e+00
sample_145  , -1.813117814051993e-01,  3.950803633924215e-02,  7.925099219926990e-02
sample_146  ,  9.433555646240127e-01,  9.021543993178635e-02,  1.809673116855514e-01
sample_147  ,  1.449954621122858e+00,  1.571184979193478e-01,  3.151712412646357e-01
sample_148  , -1.188804051089209e+00, -4.203829923459243e-01, -8.432656323650592e-01
sample_149  ,  7.146747160802146e-01,  7.656985546751627e-01,  1.535950044757853e+00
sample_150  , -1.271944244135193e-01, -4.622825006294825e-01, -9.273137884318619e-01
sample_151  ,  1.312609452951772e+00,  7.534262151400319e-01,  1.511332392885355e+00
sample_152  ,  1.102249623792028e+00,  8.417100387812593e-01,  1.688424986367739e+00
sample_153  , -1.465419622943953e+00, -1.048756282832618e+00, -2.103748596260856e+00
sample_154  , -1.497054233279405e+00, -1.052405228907215e+00, -2.111068185480889e+00
sample_155  ,  6.655838023990143e-02, -4.366579425921413e-01, -8.759123056628999e-01
sample_156  , -7.739334382991797e-01, -1.134324068281892e+00, -2.275392963470611e+00
sample_157  , -1.364434796418395e-01,  7.747664632362986e-01,  1.554139780751602e+00
sample_158  ,  1.282149100751815e-02, -3.803186156721216e-01, -7.628986514303376e-01
sample_159  , -1.204046266440330e+00, -1.154575718995899e+00, -2.316016683641789e+00
sample_160  , -1.411474534384296e+00, -1.163515636878659e+00, -2.333949677230870e+00
sample_161  , -3.995287455459355e-01,  2.386226738962846e-01,  4.786642268205986e-01
sample_162  ,  1.274457345797966e-01, -2.753839867131546e-01, -5.524054396277502e-01
sample_163  , -1.250133698655917e+00, -3.837756157449389e-01, -7.698332073128732e-01
sample_164  , -5.256877184292346e-01, -3.811150009425316e-01, -7.644961573734560e-01
sample_165  , -1.179839054125706e+00, -1.134324068281892e+00, -2.275392963470611e+00
sample_166  ,  1.244938154693349e+00,  7.670658510439975e-01,  1.538692767603660e+00
sample_167  , -1.496785598800414e+00, -1.052405228907215e+00, -2.111068185480889e+00
sample_168  , -1.204309556911847e+00, -1.154575718995899e+00, -2.316016683641789e+00
sample_169  ,  7.267955056450571e-01,  1.552361627049817e+00,  3.113953782450416e+00
sample_170  , -1.081247635912268e+00, -1.137973014356488e+00, -2.282712552690644e+00
sample_171  ,  1.702497449961780e+00,  8.120327341304946e-01,  1.628893912254674e+00
