# c0 + a0 * (surf_bond_length_sum - surf_bond_length_std)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.767198202062697; Max AE: 4.3091518759198
# Coefficients
# Task   a0                      c0
# all ,  4.385055792443411e-01,  6.532103568942939e-16, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         34|24|sub; (surf_bond_length_sum - surf_bond_length_std); $\left(surf_{bond, length, sum} - surf_{bond, length, std}\right)$; (surf_bond_length_sum - surf_bond_length_std); surf_bond_length_sum,surf_bond_length_std
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_87   , -9.233308085381915e-01, -1.480918332319740e+00, -3.377193820137357e+00
sample_88   , -1.233052563766835e+00, -7.106403539171572e-01, -1.620595922956728e+00
sample_89   ,  3.463954061794226e-01, -1.467074538123428e-01, -3.345623425479750e-01
sample_90   ,  1.738806324378026e-01, -1.969733943302935e-01, -4.491924473794162e-01
sample_91   ,  1.407021502324249e+00,  5.307815626129475e-01,  1.210432860461254e+00
sample_92   , -2.679235872424154e-01,  1.252327083055106e-01,  2.855897717910874e-01
sample_93   , -1.696393571975897e+00, -3.640195445822065e-01, -8.301366318063894e-01
sample_94   , -1.013813869405038e+00, -1.119215277881865e+00, -2.552339880852973e+00
sample_95   ,  1.371114245076065e+00,  7.112889121947640e-01,  1.622074942399818e+00
sample_96   ,  1.322428046489407e+00,  4.940889718763482e-01,  1.126756409183644e+00
sample_97   , -8.852327941851415e-02,  6.211333334767535e-01,  1.416477606846250e+00
sample_98   , -2.990505042709491e-02,  4.086648818006979e-02,  9.319491042848918e-02
sample_99   ,  5.259865993276375e-01,  8.457835588086897e-01,  1.928786311604503e+00
sample_100  ,  7.565545505586592e-01,  7.284890415770483e-01,  1.661299367803765e+00
sample_101  ,  2.077582669572606e-01,  8.157365062602058e-01,  1.860264828707381e+00
sample_102  ,  1.544890975772185e+00,  8.211526999696772e-01,  1.872616310571773e+00
sample_103  , -1.382698937347113e-02,  1.632068755962372e-01,  3.721888234067268e-01
sample_104  , -1.516177071498477e+00, -8.730194450279835e-01, -1.990897006447268e+00
sample_105  ,  1.148285614394725e-01, -8.395752471083115e-02, -1.914628426290776e-01
sample_106  ,  3.591697075014584e-01, -3.004150751733467e-01, -6.850883760499478e-01
sample_107  ,  1.468913910914512e+00,  6.861083290378837e-01,  1.564651310070503e+00
sample_108  ,  2.091053554109499e-01,  8.157365062602058e-01,  1.860264828707381e+00
sample_109  ,  4.631655419995431e-01, -7.909710925203406e-02, -1.803787978897317e-01
sample_110  ,  4.571739209431386e-01,  8.157365062602058e-01,  1.860264828707381e+00
sample_111  , -1.283058590687394e+00, -8.178936706276955e-01, -1.865184183145717e+00
sample_112  , -9.795436375100778e-01, -3.526159537863011e-01, -8.041310543732432e-01
sample_113  , -6.877708806109960e-02, -3.004150751733467e-01, -6.850883760499478e-01
sample_114  ,  5.263947923252110e-01,  8.457835588086897e-01,  1.928786311604503e+00
sample_115  , -1.442866472302159e+00, -7.748947416806875e-01, -1.767126299774869e+00
sample_116  , -3.123453483228824e-01,  8.858285214642753e-02,  2.020107755506284e-01
sample_117  ,  1.631318142308144e+00,  8.079057322679588e-01,  1.842406962438629e+00
sample_118  ,  7.813848521038388e-01,  7.284890415770483e-01,  1.661299367803765e+00
sample_119  ,  2.907310664106021e-01,  7.773937545463105e-01,  1.772825230378964e+00
sample_120  , -2.202534889040284e-01, -2.160182903666329e-01, -4.926238127662803e-01
sample_121  , -6.695050074817397e-01,  7.955479489127774e-02,  1.814225374928425e-01
sample_122  ,  1.206899374190060e+00,  8.079057322679588e-01,  1.842406962438629e+00
sample_123  ,  8.562465718035921e-01,  2.165989775091540e-01,  4.939480539390389e-01
sample_124  , -1.442921185884121e+00, -7.748947416806875e-01, -1.767126299774869e+00
sample_125  ,  5.511442801727500e-01,  6.117960700337950e-01,  1.395184232520092e+00
sample_126  , -9.417357759105591e-01,  1.319860102443909e-01,  3.009904924626873e-01
sample_127  , -3.690651727814845e+00,  6.185001481049540e-01,  1.410472699505419e+00
sample_128  ,  5.402427430626809e-01, -1.416257311795296e-01, -3.229736128411139e-01
sample_129  ,  2.432859446694179e-01,  2.423322952649421e-01,  5.526321824286543e-01
sample_130  ,  1.285158685167044e+00,  6.437555350697098e-01,  1.468066919876064e+00
sample_131  ,  1.446805948615812e+00,  5.601059819454621e-01,  1.277306398040977e+00
sample_132  ,  7.370430894513620e-02, -3.451341038176977e-01, -7.870688998129829e-01
sample_133  ,  4.996161328713924e-01,  1.669755342120072e-01,  3.807831464761491e-01
sample_134  ,  1.425309051383059e+00,  1.190070484660965e-01,  2.713923245199660e-01
sample_135  , -1.411110036481786e+00, -9.110062918594362e-01, -2.077524973409317e+00
sample_136  ,  3.928462099819184e-01,  2.423322952649421e-01,  5.526321824286543e-01
sample_137  ,  8.537258801382296e-01,  8.998601077910704e-01,  2.052106404989789e+00
sample_138  ,  4.615836169026346e-01, -7.909710925203406e-02, -1.803787978897317e-01
sample_139  ,  2.767535172960552e-01,  2.423322952649421e-01,  5.526321824286543e-01
sample_140  ,  8.859067490288691e-01,  6.695412322807331e-01,  1.526870498283114e+00
sample_141  ,  1.076642394030236e-01, -7.934982050412469e-01, -1.809550989998008e+00
sample_142  ,  5.792619080391743e-01,  6.861083290378837e-01,  1.564651310070503e+00
sample_143  , -1.164387463851060e+00, -9.110062918594362e-01, -2.077524973409317e+00
sample_144  , -1.003573728691341e+00, -3.526159537863011e-01, -8.041310543732432e-01
sample_145  , -3.724345285587820e-01, -4.320316183619973e-01, -9.852363089803795e-01
sample_146  , -1.433381430637130e+00, -8.854324526811067e-01, -2.019204531461007e+00
sample_147  , -9.236185543133779e-01, -1.480918332319740e+00, -3.377193820137357e+00
sample_148  ,  1.368048737559510e+00,  6.437555350697098e-01,  1.468066919876064e+00
sample_149  ,  5.589707074900762e-01,  8.892237861225382e-01,  2.027850563851207e+00
sample_150  ,  4.316563162150331e-01,  6.949755437951943e-01,  1.584872751203797e+00
sample_151  , -1.288167102968995e-01, -7.950918520887432e-01, -1.813185258575030e+00
sample_152  , -9.113051617870227e-01, -8.165003485022675e-01, -1.862006750083568e+00
sample_153  , -1.146320895813405e+00, -7.748947416806875e-01, -1.767126299774869e+00
sample_154  ,  5.020142506324301e-01,  3.244845557097603e-01,  7.399781691921246e-01
sample_155  ,  1.023313380333995e+00,  5.349370465798290e-01,  1.219909328181556e+00
sample_156  , -1.066192987021993e-01,  7.955479489127774e-02,  1.814225374928425e-01
sample_157  , -1.876794426358313e-01, -8.552744654389394e-01, -1.950430065024030e+00
sample_158  ,  2.739856800438709e-01, -2.809982014573136e-01, -6.408087257214539e-01
sample_159  , -8.556804668629619e-04, -3.451341038176977e-01, -7.870688998129829e-01
sample_160  ,  2.157938819179424e-01,  8.055327190998621e-01,  1.836995370704298e+00
sample_161  , -2.213301672176824e-01, -2.160182903666329e-01, -4.926238127662803e-01
sample_162  , -2.893901310050887e-01,  4.993896075850175e-03,  1.138844364182390e-02
sample_163  ,  3.260028984904311e-01,  1.407233434857485e-01,  3.209157423452871e-01
sample_164  , -4.671394289599785e-01, -8.845115112819592e-01, -2.017104349746707e+00
sample_165  , -1.109898660629675e+00, -7.894331749251111e-01, -1.800280799814474e+00
sample_166  , -6.665005935825399e-01,  7.955479489127774e-02,  1.814225374928425e-01
sample_167  , -9.165070125221821e-01, -7.950918520887432e-01, -1.813185258575030e+00
sample_168  , -2.380298967349300e+00, -4.345748546148624e-01, -9.910360898115556e-01
sample_169  , -1.995919244178031e-01,  6.211333334767535e-01,  1.416477606846250e+00
sample_170  , -1.315425070564128e-02,  1.632068755962372e-01,  3.721888234067268e-01
sample_171  ,  2.066732987977813e+00,  8.916692070059700e-01,  2.033427279403256e+00
sample_172  ,  1.356487995182154e+00,  5.691138778731638e-01,  1.297848658742026e+00
sample_173  ,  1.693079405848552e+00,  8.998601077910704e-01,  2.052106404989789e+00
sample_174  , -5.561843828662212e-02, -8.552744654389394e-01, -1.950430065024030e+00
sample_175  ,  4.982156841680270e-01,  1.669755342120072e-01,  3.807831464761491e-01
sample_176  , -8.428919119226019e-01,  1.498843122267998e-01,  3.418070814175014e-01
