# c0 + a0 * (surf_M_Tx_length_max - site_bond_length_max) + a1 * (surf_bond_length_sum^2) + a2 * (surf_bond_length_std / lattice_param_gamma)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.679582320036419; Max AE: 4.1488411387327
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  2.442498557618908e-01, -2.921542613786253e-01, -1.400034862929908e-01,  1.974679556227624e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         35|30|sub; (surf_M_Tx_length_max - site_bond_length_max); $\left(surf_{M, Tx, length, max} - site_{bond, length, max}\right)$; (surf_M_Tx_length_max - site_bond_length_max); surf_M_Tx_length_max,site_bond_length_max
# 1;  1; Unitless;                                         34|sq; (surf_bond_length_sum^2); $\left(surf_{bond, length, sum}^2\right)$; (surf_bond_length_sum).^2; surf_bond_length_sum
# 2;  1; Unitless;                                         24|41|div; (surf_bond_length_std / lattice_param_gamma); $\left(\frac{ surf_{bond, length, std} }{ lattice_{param, gamma} } \right)$; (surf_bond_length_std ./ lattice_param_gamma); surf_bond_length_std,lattice_param_gamma
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_113  , -6.877708806109960e-02, -2.586742291956757e-01, -3.408500035362865e-01,  4.729526566950012e-02,  2.564736898468636e+00
sample_114  ,  5.263947923252110e-01,  7.279667381143676e-01, -3.617310300598464e-01,  7.627272363548567e-01, -6.011889911209122e+00
sample_115  , -1.442866472302159e+00, -1.976147875510838e-01,  2.404645440184622e+00,  4.016559480448433e+00, -1.364522614790503e+00
sample_116  , -3.123453483228824e-01, -3.027839964364076e-01, -5.198521194401904e-01,  3.107516900385425e-01,  2.017740585415429e+00
sample_117  ,  1.631318142308144e+00,  1.001362762024870e+00,  8.119136460284818e-01,  6.880577358254891e-01, -5.761313781690213e+00
sample_118  ,  7.813848521038388e-01,  6.404398009846691e-01,  6.639551808120958e-02,  7.124648628037042e-01, -4.534918466739360e+00
sample_119  ,  2.907310664106021e-01,  6.892771579564897e-01, -7.124414767559643e-01,  5.458237610941925e-01, -5.894765122551483e+00
sample_120  , -2.202534889040284e-01, -5.942764335690324e-01, -8.312784743561893e-01,  5.137246208713237e-02,  4.097726943852433e+00
sample_121  , -6.695050074817397e-01,  4.120375007959723e-02, -1.907971777895781e-01,  8.290870952012050e-02,  6.102697286964390e-01
sample_122  ,  1.206899374190060e+00,  7.434522691131794e-01, -2.440153006117854e-01,  6.880577358254891e-01, -5.761313781690213e+00
sample_123  ,  8.562465718035921e-01,  2.124386970853410e-01, -1.687487912021385e+00,  1.760730650624386e-03, -3.054594116617124e+00
sample_124  , -1.442921185884121e+00, -1.146727877555575e+00, -1.481183220978407e+00,  4.016559480448433e+00, -1.364522614790503e+00
sample_125  ,  5.511442801727500e-01, -9.656842106677979e-02,  1.461661912847819e+00,  9.451811831888902e-01,  2.677850299007272e+00
sample_126  , -9.417357759105591e-01,  3.357787201962490e-01, -7.933010821202534e-01,  1.457358193175519e-02, -2.402312845397061e+00
sample_127  , -3.690651727814845e+00,  4.581894109178573e-01,  2.851581490791631e-01,  7.800527804373243e-01, -2.992549496527546e+00
sample_128  ,  5.402427430626809e-01,  6.156491377762995e-03,  1.541911811554221e+00,  1.206695277437493e-01,  3.804684434436536e+00
sample_129  ,  2.432859446694179e-01,  5.845558177772453e-01, -9.676042287336379e-01,  6.382545762662584e-02, -4.586113902504112e+00
sample_130  ,  1.285158685167044e+00,  9.861041370836657e-01, -1.654265038574656e+00,  7.117733083461275e-04, -8.520488722926839e+00
sample_131  ,  1.446805948615812e+00,  1.198295428499025e+00, -1.908478780394675e-01,  2.506266959494372e-03, -7.486772536068700e+00
sample_132  ,  7.370430894513620e-02, -4.385096832538108e-01,  9.355975910888260e-01,  6.968042579157784e-02,  6.029419727841207e+00
sample_133  ,  4.996161328713924e-01,  9.245111526108475e-02, -1.507258324717622e+00,  2.519436701583554e-03, -1.884716296728121e+00
sample_134  ,  1.425309051383059e+00,  1.167508550343549e-01,  3.083872804512323e-01,  1.653935284317365e-01,  7.694110202099808e-01
sample_135  , -1.411110036481786e+00, -1.012929399699798e+00, -1.708216057839438e-01,  3.243925559911344e+00,  1.578157320763354e+00
sample_136  ,  3.928462099819184e-01,  2.895055601843661e-01, -2.175589620055677e+00,  6.382545762662584e-02, -4.586113902504112e+00
sample_137  ,  8.537258801382296e-01,  9.678319704097883e-01, -5.533125042097802e-01,  5.240640363821757e-01, -7.561369246051766e+00
sample_138  ,  4.615836169026346e-01, -1.699659077625810e-01,  2.620592368910677e-01,  1.049351392589278e-01,  2.862675471205517e+00
sample_139  ,  2.767535172960552e-01,  2.896422592910886e-01, -2.175029950915664e+00,  6.382545762662584e-02, -4.586113902504112e+00
sample_140  ,  8.859067490288691e-01,  5.665774173345521e-01, -1.635886735350718e-01,  6.192455318566428e-01, -4.214046437128890e+00
sample_141  ,  1.076642394030236e-01, -1.012331119881297e+00, -1.273002454438892e+00,  1.651680447816476e+00,  2.973661152167540e+00
sample_142  ,  5.792619080391743e-01,  5.587372923742454e-01,  1.508525173905194e-01,  7.543810527163209e-01, -3.891469311355091e+00
sample_143  , -1.164387463851060e+00, -1.012893988964713e+00, -1.706766282773051e-01,  3.243925559911344e+00,  1.578157320763354e+00
sample_144  , -1.003573728691341e+00, -6.549985242440434e-01, -7.380018701918185e-01,  1.620928443301803e-03,  4.797995293935605e+00
sample_145  , -3.724345285587820e-01, -1.069490924542885e+00,  1.114113770268593e-01,  2.861059737413200e-01,  8.646813344110923e+00
sample_146  , -1.433381430637130e+00, -6.057130399093384e-01, -4.106247612208534e-01,  2.448187022164650e+00, -8.830004646978466e-02
sample_147  , -9.236185543133779e-01, -7.170272136100319e-01,  7.797756944209799e-01,  8.557871677012242e-01,  6.106515093885141e+00
sample_148  ,  1.368048737559510e+00,  9.858037207075505e-01, -1.655494993757959e+00,  7.117733083461275e-04, -8.520488722926839e+00
sample_149  ,  5.589707074900762e-01,  1.370595434805186e+00, -4.304037823155656e-01,  1.404291791891874e-01, -9.423197657331803e+00
sample_150  ,  4.316563162150331e-01,  6.059787893359335e-01,  9.006085650494833e-02,  6.994665653910966e-01, -4.220363620348689e+00
sample_151  , -1.288167102968995e-01, -1.413239235351342e-01,  2.617408945159865e+00,  3.519479259574886e+00, -3.581141324616102e-01
sample_152  , -9.113051617870227e-01, -1.065749360898665e+00, -9.120098519291302e-01,  3.802210353826521e+00, -5.026511671770940e-01
sample_153  , -1.146320895813405e+00, -1.147093854015939e+00, -1.482681590175895e+00,  4.016559480448433e+00, -1.364522614790503e+00
sample_154  ,  5.020142506324301e-01,  8.823269201741692e-02,  5.021498478488505e-01,  2.829006155556448e-01,  1.065935392635549e+00
sample_155  ,  1.023313380333995e+00,  6.965033572517100e-01,  9.971199595473401e-01,  5.053906926307195e-01, -2.879507150284085e+00
sample_156  , -1.066192987021993e-01,  2.977801032395270e-01,  8.596695762626969e-01,  8.290870952012050e-02,  6.102697286964390e-01
sample_157  , -1.876794426358313e-01, -2.710129012968580e-01,  1.685584046775191e+00,  4.144050837855716e-01,  5.422110021356579e+00
sample_158  ,  2.739856800438709e-01, -3.865286389101456e-01,  5.551705198027602e-01,  4.537727542995622e-02,  5.045158290224200e+00
sample_159  , -8.556804668629619e-04, -1.973513920969510e-01,  1.922940205497389e+00,  6.968042579157784e-02,  6.029419727841207e+00
sample_160  ,  2.157938819179424e-01,  8.256326048854279e-01, -7.997341601086326e-01,  4.231766248004244e-01, -6.765063369823676e+00
sample_161  , -2.213301672176824e-01, -5.942764335690324e-01, -8.312784743561893e-01,  5.137246208713237e-02,  4.097726943852433e+00
sample_162  , -2.893901310050887e-01,  2.588829021713298e-01,  8.153560778659916e-01,  2.978835827043530e-02,  9.216403496307877e-01
sample_163  ,  3.260028984904311e-01, -8.203092381843081e-02, -1.305563247697525e+00,  6.189744148903634e-02, -4.104780410692260e-01
sample_164  , -4.671394289599785e-01, -2.646521326689759e-01,  1.832971540328869e+00,  4.694894352378032e-01,  5.518861022066059e+00
sample_165  , -1.109898660629675e+00, -1.696783727161053e-01,  9.165218657364738e-01,  2.472229403915494e-02,  4.169781437237343e+00
sample_166  , -6.665005935825399e-01,  4.120375007959737e-02, -1.907971777895775e-01,  8.290870952012050e-02,  6.102697286964390e-01
sample_167  , -9.165070125221821e-01, -1.102178432893133e+00, -1.316491062112592e+00,  3.519479259574886e+00, -3.581141324616102e-01
sample_168  , -2.380298967349300e+00, -9.519777364758497e-01, -3.948384700473829e-01,  8.714439822794795e-02,  7.339437557235785e+00
sample_169  , -1.995919244178031e-01, -1.924109731815327e-01,  5.744456571704230e-01,  1.909478290257547e+00, -1.976738046335635e-01
sample_170  , -1.315425070564128e-02, -5.073619971276136e-02, -1.145634017378064e+00,  8.974427251373035e-02, -4.131037115258631e-01
