# c0 + a0 * (surf_bond_length_std / surf_bond_length_min) + a1 * (site_bond_length_max + surf_bond_length_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.79184340175268; Max AE: 4.28000306237872
# Coefficients
# Task   a0                      a1                      c0
# all , -3.075184245894514e-02,  3.001831023804441e-01, -4.914047446775508e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         12|33|div; (surf_bond_length_std / surf_bond_length_min); $\left(\frac{ surf_{bond, length, std} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_std ./ surf_bond_length_min); surf_bond_length_std,surf_bond_length_min
# 1;  1; Unitless;                                         45|37|add; (site_bond_length_max + surf_bond_length_sum); $\left(site_{bond, length, max} + surf_{bond, length, sum}\right)$; (site_bond_length_max + surf_bond_length_sum); site_bond_length_max,surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_98   , -1.984748088446979e-02,  2.402995405859739e-01,  5.284566613827224e-01,  1.018348563349598e+00
sample_99   ,  8.525374372511940e-01,  1.776623232527523e-01, -8.403699137315834e-01,  6.694576507891015e-01
sample_100  , -4.171581187072593e-02,  2.129103850332528e-01, -5.969274056034362e-01,  8.118186534550920e-01
sample_101  ,  8.094191097995584e-03, -4.156307480313958e-01, -1.586494854015304e+00, -1.383415355771540e+00
sample_102  , -1.220764223909918e+00, -4.473510173410802e-01, -1.202352035686529e+00, -1.449732112846936e+00
sample_103  ,  3.361561085226678e-01,  2.129060874396539e-01, -5.969274056034362e-01,  8.118043368810917e-01
sample_104  ,  2.636224086426412e+00,  3.545229697876104e+00, -1.147836202660454e+02,  2.150766133838589e-01
sample_105  , -5.996268406931525e-02,  2.408408465669380e-01,  5.284566613827224e-01,  1.020151816019957e+00
sample_106  , -5.840168950338572e-02,  1.713776649015676e-01, -1.007097075341928e+00,  6.314414344592758e-01
sample_107  ,  3.004952465471772e-02, -1.281288785843847e-01, -9.803875956347241e-01, -3.635685291438394e-01
sample_108  , -6.746797484858307e-01, -4.159189828057790e-01,  1.369208262738756e-01, -1.207822618208510e+00
sample_109  ,  1.279334086047229e+00,  4.604123132054548e-01, -3.636982006268406e-01,  1.660214695473806e+00
sample_110  , -9.459635086230657e-02,  1.776623232527523e-01, -8.403699137315834e-01,  6.694576507891015e-01
sample_111  , -5.083190420406968e-02,  1.763999602075182e-01, -8.158921039785829e+00, -8.448650031956523e-02
sample_112  , -7.933928003046314e-02,  1.160623210949324e-01,  5.198313738608086e-01,  6.035934955700420e-01
sample_113  , -1.852629776411925e+00,  4.878752079892908e-01, -1.115963604530336e+00,  1.674637051566969e+00
sample_114  ,  1.744163582837736e+00,  6.804913961226744e-01,  1.460196022665931e-02,  2.432118603550264e+00
sample_115  , -5.856718149536415e-02,  9.103127096782434e-01, -3.172003960611999e+01, -5.328906419466028e-02
sample_116  ,  1.303316673125552e+00,  4.782708583972770e-01, -3.200525406782188e+00,  1.429092032056239e+00
sample_117  ,  4.952710292098408e+00,  3.772522406451818e+00, -1.147836202660454e+02,  9.722568369650326e-01
sample_118  , -1.171382872331680e+00, -1.587453640608467e+00,  7.732374406052434e-01, -5.045369570017902e+00
sample_119  ,  1.300605747741899e+00,  1.324359532495077e-01,  1.973314910398803e-01,  6.251009239157437e-01
sample_120  , -7.450860673784031e-01, -6.317530375143665e-01,  9.071319516909264e-01, -1.847927414234341e+00
sample_121  , -1.239533392213390e+00, -5.465005297956432e-01,  9.210227861460620e-01, -1.562502699145206e+00
sample_122  ,  9.018570068649574e-03,  1.161374229258329e-01,  5.198313738608086e-01,  6.038436823070868e-01
sample_123  , -5.983641773095116e-01,  2.715059951215359e-01, -8.951492720649415e-01,  9.764672890415373e-01
sample_124  , -1.082336769854866e-01,  1.142687180391747e-01, -6.497734842921955e-01,  4.777999146074523e-01
sample_125  , -5.973646767676654e-01, -4.159189828057790e-01,  1.369208262738756e-01, -1.207822618208510e+00
sample_126  , -1.126111597219800e+00, -1.367744627520555e+00,  3.430960653736087e-01, -4.357518149853602e+00
sample_127  , -1.200621014808457e-02,  2.283400264526956e-01,  1.477244003330798e-01,  9.395042431449283e-01
sample_128  , -1.193477503559946e+00, -1.430830011129780e+00,  1.369208262738756e-01, -4.588795831809754e+00
sample_129  , -6.094291308869217e-02,  4.501599846082160e-02,  2.143469387970397e+00,  5.332482228134972e-01
sample_130  , -1.021542173849958e+00, -4.623741188496467e-01,  3.921938763248713e-01, -1.336427523409863e+00
sample_131  , -1.460394763530485e-01, -7.585072763346171e-03, -3.057111798216620e+00, -1.747480730186112e-01
sample_132  ,  2.732871972153326e+00,  3.222369244595940e-02,  4.117911245086782e-01,  3.132338294692859e-01
sample_133  , -6.938319187414284e-02,  2.060232531604079e-01,  4.535378228379480e-03,  8.504915727780351e-01
sample_134  ,  1.465142116576400e+00,  5.536789794966278e-01, -8.817464695059232e-01,  1.917843212626184e+00
sample_135  , -4.531612808703447e-02,  4.219633138126549e-01, -3.433701340061413e+00,  1.217627317198333e+00
sample_136  , -8.843619784229704e-03,  2.061168648600935e-01,  4.535378228379480e-03,  8.508034214428775e-01
sample_137  ,  1.423470183578598e-02,  6.802010130366599e-02,  7.664992929544167e-01,  4.688199973857567e-01
sample_138  ,  2.663331711173672e-02,  4.318579018016612e-01, -3.766711209272348e-01,  1.563762388946542e+00
sample_139  , -5.348632468907821e-02,  3.005997441729658e-01, -4.208635914296335e+00,  7.339417451885670e-01
sample_140  , -1.077839765785645e-01,  1.459752864541809e-02,  2.717113974248177e+00,  4.906813968681508e-01
sample_141  , -1.042740678558679e+00, -1.350007215000514e+00,  3.645742501608270e-01, -4.296229202777543e+00
sample_142  , -9.707957272828507e-02,  2.070892020694713e-01, -1.449998091398248e+00,  7.050349003207712e-01
sample_143  , -1.162351073163788e-01,  3.833548750504188e-01, -5.528966961529627e-01,  1.384131065763396e+00
sample_144  , -7.171363499828028e-01, -1.228330082397606e-01,  4.535378228379480e-03, -2.450273248292819e-01
sample_145  , -1.252459355365853e+00, -1.433004159927498e+00,  1.657304548589308e-02, -4.608367435761490e+00
sample_146  ,  8.494547395835542e-01, -3.619517477818536e-02, -1.586494854015304e+00, -1.194015913580987e-01
sample_147  , -2.116823964384667e-03, -9.927630535557051e-02,  1.220198339735638e+00, -4.201596850582867e-02
sample_148  , -1.108938976453160e-01,  4.268620337151049e-01, -2.219569359926171e-01,  1.562969133618729e+00
sample_149  ,  4.627185278196429e-03, -6.056405225251543e-02,  1.943405572583728e-01, -1.814641644173418e-02
sample_150  , -9.323125239961917e-02, -2.843231495503359e-02,  7.076614162127990e-01,  1.414804882806031e-01
sample_151  , -7.581511445522239e-02,  4.585154327806292e-01, -1.674369781699291e-01,  1.674001326820311e+00
sample_152  , -2.857499879754480e-01,  2.755404629770257e-01, -2.615672397846018e+00,  8.136507018721533e-01
