# c0 + a0 * (surf_bond_length_sum + lattice_param_c)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.863534203173803; Max AE: 4.36114801251555
# Coefficients
# Task   a0                      c0
# all ,  3.054959349264523e-01,  4.454737417144731e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         37|14|add; (surf_bond_length_sum + lattice_param_c); $\left(surf_{bond, length, sum} + lattice_{param, c}\right)$; (surf_bond_length_sum + lattice_param_c); surf_bond_length_sum,lattice_param_c
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_154  , -6.427614074920966e-02,  6.945373499280301e-01,  2.273474932146769e+00
sample_155  , -5.881883754766300e-03,  4.686185976971984e-01,  1.533960174658355e+00
sample_156  , -5.993648940232343e-01,  2.887807996046394e-02,  9.452852447092708e-02
sample_157  , -3.030359997358468e-02,  6.985172215979512e-01,  2.286502508670428e+00
sample_158  , -6.323471958134206e-01, -8.548357670288442e-02, -2.798190317113859e-01
sample_159  , -1.160069360364820e-01, -7.517861793397379e-01, -2.460871302659819e+00
sample_160  , -4.767451494281810e-01, -1.243851677929299e-01, -4.071581765003699e-01
sample_161  ,  2.247852319988978e-02, -1.106285296076706e-01, -3.621276650843301e-01
sample_162  , -1.326867792674784e+00, -7.934245909166904e-01, -2.597169062520279e+00
sample_163  , -8.305316735405138e-02, -1.900893446885686e-01, -6.222319938048679e-01
sample_164  ,  1.055065734399916e-02,  5.439198749375470e-01,  1.780448813724788e+00
sample_165  , -1.336916777133373e+00, -7.369676997388361e-01, -2.412364995679108e+00
sample_166  ,  3.044492461123115e+00,  7.627720028091733e-01,  2.496831923451975e+00
sample_167  , -2.655291863877058e-01, -3.726103171789454e-01, -1.219689935542517e+00
sample_168  ,  5.883893885406415e-01, -7.085767490400408e-02, -2.319431023560526e-01
sample_169  ,  1.340438426441774e+00, -1.380918894536428e-01, -4.520252928631873e-01
sample_170  , -1.349039922756301e-02,  6.310547998261314e-01,  2.065673312406127e+00
sample_171  ,  1.225057538008283e-02, -2.617611354874460e-01, -8.568399954338659e-01
sample_172  , -7.171333563524369e-01, -8.678911838694735e-01, -2.840925474436892e+00
sample_173  , -2.392023043375958e-02,  7.552137489701345e-01,  2.472090992477366e+00
sample_174  ,  1.614919761581880e+00,  6.985172215979512e-01,  2.286502508670428e+00
sample_175  , -1.119754328454979e+00, -8.678911838694735e-01, -2.840925474436892e+00
sample_176  ,  2.571398637013521e-03,  8.408944949588155e-01,  2.752555431420911e+00
