# FEAT_ID     Score                   Feature Expression
54            0.101348001410662109    (site_bond_length_max + surf_bond_length_std)
55            0.103088667233652162    (lattice_param_b / lattice_param_c)
56            0.103324730694695235    (lattice_param_gamma / surf_M_Tx_length_min)
57            0.104896254141993092    (site_bond_length_max + site_bond_length_std)
58            0.108133887020919001    (lattice_param_a / site_bond_length_std)
59            0.114961961175382599    (site_bond_length_max + surf_bond_length_max)
#-----------------------------------------------------------------------
60            0.0757959948529302457   (site_bond_length_max - surf_bond_length_min)
61            0.0758915589628841175   (surf_bond_length_sum * surf_bond_length_std)
62            0.0764593467310259178   (lattice_param_b + lattice_param_c)
63            0.077636046853190005    (surf_M_Tx_length_sum - lattice_param_c)
64            0.0781607866809902324   (lattice_param_c + surf_bond_length_avg)
65            0.0781715058814943381   (site_bond_length_max + site_bond_length_avg)
66            0.0793124496129114093   (site_bond_length_max - surf_M_M_length_sum)
67            0.0803743909959495906   (surf_M_Tx_length_std + lattice_param_c)
68            0.0809187136121025802   (site_bond_length_avg + site_bond_length_sum)
69            0.087442547952243474    (site_bond_length_avg - lattice_param_c)
70            0.0875368470015050609   (lattice_param_a + lattice_param_c)
71            0.0888151755325149034   lattice_param_c
72            0.0909711853097971146   (site_bond_length_max + site_bond_length_sum)
73            0.0910691603271749223   (lattice_param_c / surf_M_M_length_min)
74            0.0926246661039649699   (surf_bond_length_std / site_bond_length_std)
75            0.095792831396146888    (surf_bond_length_min / surf_M_M_length_min)
76            0.0972987214807527756   (lattice_param_a / surf_M_Tx_length_min)
77            0.0974599993497812095   (surf_bond_length_avg / surf_M_Tx_length_min)
78            0.0977347941890665817   (lattice_param_b / surf_M_M_length_min)
79            0.105364916480722492    (surf_M_M_length_sum / surf_bond_length_avg)
#-----------------------------------------------------------------------
80            0.0447311402360320229   (lattice_param_a / surf_bond_length_sum)
81            0.0451024660878528993   (surf_bond_length_avg / lattice_param_alpha)
82            0.0462072849998746565   (surf_bond_length_sum * surf_M_Tx_length_min)
83            0.046790527198732848    (surf_M_Tx_length_min / surf_bond_length_avg)
84            0.0468359071570496055   (lattice_param_c / lattice_param_alpha)
85            0.0486991271684786564   (surf_bond_length_std / lattice_param_gamma)
86            0.0487720093498051135   (lattice_param_a / lattice_param_c)
87            0.0490927445039189003   (lattice_param_b * surf_M_M_length_std)
88            0.0505915157582907532   (surf_M_Tx_length_std / surf_bond_length_max)
89            0.0507589630015113508   (surf_M_M_length_std * lattice_param_a)
90            0.0511678418498556914   (site_bond_length_min / site_bond_length_std)
91            0.052054452056622208    (site_bond_length_min * site_bond_length_std)
92            0.053144614111526059    (surf_M_Tx_length_avg / surf_bond_length_max)
93            0.0531716401168948541   (surf_M_M_length_min / surf_bond_length_max)
94            0.0543873414899436122   (site_bond_length_avg / site_bond_length_std)
95            0.0546509904995488363   (surf_bond_length_std / lattice_param_alpha)
96            0.0573391315767034782   (surf_bond_length_min / lattice_param_alpha)
97            0.0580089327128961024   (site_bond_length_std / surf_M_M_length_min)
98            0.0602556614635076232   (surf_M_M_length_max * surf_M_Tx_length_std)
99            0.0662246073515153494   (site_bond_length_max / site_bond_length_std)
#-----------------------------------------------------------------------
