# c0 + a0 * (surf_tot_var / surf_tot_fill) + a1 * (site_charge_std - surf_tDOS_at_EF) + a2 * (Tx_charge_max^3)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.346784327775532; Max AE: 1.20598710501307
# Coefficients
# Task   a0                      a1                      a2                      c0
# all , -9.848038104237150e-02,  2.156833630327736e-01,  5.582260482859669e-01,  3.019751083314390e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         144|101|div; (surf_tot_var / surf_tot_fill); $\left(\frac{ surf_{tot, var} }{ surf_{tot, fill} } \right)$; (surf_tot_var ./ surf_tot_fill); surf_tot_var,surf_tot_fill
# 1;  1; Unitless;                                         133|66|sub; (site_charge_std - surf_tDOS_at_EF); $\left(site_{charge, std} - surf_{tDOS, at, EF}\right)$; (site_charge_std - surf_tDOS_at_EF); site_charge_std,surf_tDOS_at_EF
# 2;  1; Unitless;                                         39|cb; (Tx_charge_max^3); $\left(Tx_{charge, max}^3\right)$; (Tx_charge_max).^3; Tx_charge_max
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_56   ,  4.347300431383949e-01,  7.535579742053756e-01, -8.139190862770138e-01, -2.352022860357437e-02,  6.744592576435324e-01
sample_57   ,  5.958426020537280e-01,  4.962953974437205e-01, -1.148474446611258e-01, -1.006898859129303e+00,  7.168805583328459e-01
sample_58   ,  2.599756980211103e-01,  1.691999356778925e-01,  9.540889880662458e-01, -3.765334091983587e-01,  7.594748858427874e-02
sample_59   ,  7.658301408207886e-01,  8.427190025010085e-01, -1.270390371138628e+00,  1.235267846718571e-01,  6.968372314388200e-01
sample_60   , -2.309498813964998e+00, -2.188534955231737e+00, -8.438501966361843e-01, -2.984772830321397e+00, -3.457106518879967e+00
sample_61   ,  1.735449597931747e-01,  5.196845179208318e-02, -5.185799677141331e-01,  1.259701396834126e+00, -1.026059684612983e+00
sample_62   ,  5.846641485403489e-01,  3.746120295350410e-02,  2.532865753526875e+00, -2.525427402090046e-01,  7.056809118333213e-02
sample_63   ,  1.109174871975080e+00,  9.738480536388097e-01, -2.324828141260789e+00,  1.328026050811775e-01,  7.421360448631945e-01
sample_64   ,  8.099725564683211e-01,  6.158203046845727e-01,  6.370780603376610e-01,  1.485835355303083e+00,  1.005236504395619e-01
sample_65   ,  8.101117748424803e-01,  9.227420548692393e-01, -7.477730092002399e-01,  5.798630699884466e-01,  7.560721322856140e-01
sample_66   ,  2.487265735679660e-01,  2.560148912227083e-02,  2.532865753526875e+00, -3.075294284007645e-01,  7.056809118333213e-02
sample_67   ,  7.839346019717865e-01,  1.046826184025815e+00, -1.631319132109220e+00,  7.724145525153647e-01,  7.480861541714589e-01
sample_68   ,  8.073832986794466e-01,  5.127613190571467e-01, -1.029195427863951e+00, -1.226787518531862e+00,  6.700301995842656e-01
sample_69   , -1.955945783416340e+00, -1.722940879735377e+00, -2.951437398006734e-01, -5.755425163125588e-01, -3.457106518879967e+00
sample_70   ,  8.339373549499466e-01,  4.939238754624217e-01,  4.078847823694673e-01,  6.698871636030022e-01,  1.569864034306732e-01
sample_71   ,  7.183545112596225e-01,  5.421462470399012e-01, -9.434822404327369e-01, -1.137048969177880e+00,  7.031187365303687e-01
sample_72   , -1.355232879588689e+00, -1.702203973807388e+00, -1.737966003262603e+00, -1.138185729251143e+00, -3.457106518879967e+00
sample_73   , -4.119254863627209e-01, -9.044220857504159e-02, -1.844544436898116e+00,  4.679634918436086e-01, -1.209188818171013e+00
sample_74   ,  8.251737328052078e-01,  7.782697282785781e-01,  4.321813008900210e-01,  8.222610783403590e-01,  6.117736094891538e-01
sample_75   , -1.945836949982760e+00, -2.033643665841390e+00, -3.974390516591347e-01, -2.062800795700293e+00, -3.457106518879967e+00
sample_76   ,  7.746948003398922e-01,  5.149639709148951e-01, -5.975774589664985e-01, -3.175234290493409e-02,  2.883915204572086e-01
sample_77   ,  7.636636770724777e-01,  5.278231019878036e-01, -3.623457692720449e-01, -8.254647628808792e-01,  6.595949104903451e-01
sample_78   ,  8.414316181663918e-01,  7.916856216970971e-01, -2.214866799822520e+00, -5.848692038862905e-01,  7.125001511677630e-01
sample_79   , -7.684656810142559e-01, -7.883624163347649e-01, -8.263121025783707e-01,  3.515031685753036e+00, -3.457106518879967e+00
sample_80   , -3.833036207027726e-02,  1.105113088102821e+00, -1.462677933866075e-01, -5.870506520270158e-03,  1.415196665865259e+00
sample_81   , -1.393952404282432e+00, -1.344438914048344e+00,  1.492589799423069e+01, -1.018308516114239e+00,  7.725598793620596e-02
sample_82   ,  7.474413820006974e-01,  7.353964065764464e-01, -1.497933903716312e+00, -6.016785562821366e-01,  7.446378620107519e-01
sample_83   ,  1.112878900639768e-01,  5.325692910655126e-02, -5.214984186681643e-01,  1.340042042142300e+00, -1.055307824261717e+00
sample_84   , -2.495743516103040e+00, -2.208178401894925e+00,  4.605479685063195e-01, -2.480263905103635e+00, -3.457106518879967e+00
sample_85   , -2.522654617399350e-01,  4.300682815150024e-01,  7.693138992595932e-04, -1.181697712676341e+00,  6.861762783084056e-01
sample_86   ,  8.195739521227490e-01,  4.790658856916796e-01,  2.907965904431475e+00,  1.212106650018928e+00,  3.619270897099129e-01
sample_87   ,  3.741053278939221e-01, -6.889755028883254e-03,  4.930281907409627e-01,  1.457414243267779e+00, -1.029423951741140e+00
sample_88   , -2.022731697163505e+00, -2.151909751773916e+00, -1.054214610146162e+00, -2.911014541161252e+00, -3.457106518879967e+00
sample_89   , -1.885328811683140e-01, -2.128080594323804e-01, -9.830297489232291e-01,  2.252801384219072e-01, -1.182641856144440e+00
sample_90   ,  8.468425749087408e-01,  7.806666428760537e-01, -1.508786838474511e+00, -3.400962066658371e-01,  7.227515208706702e-01
sample_91   ,  2.285225397340248e-01,  5.601178644737472e-01,  5.021352803021545e-01, -1.876480771240532e-01,  6.235212407066412e-01
sample_92   ,  8.276061044896640e-01,  5.027940333635110e-01,  1.774582120665031e+00,  3.160477669540318e-01,  5.506984207462468e-01
sample_93   , -9.209366734433599e-02,  3.517332821489493e-01,  4.478781941893107e-01, -6.956393359037613e-01,  4.369255451556876e-01
sample_94   ,  4.409330751008372e-01,  4.355819185475879e-01, -1.148826645062950e+00, -4.617151987326568e-01,  2.150637929801943e-01
sample_95   ,  8.394890165308285e-01,  6.618698883066551e-01, -1.029195427863951e+00, -5.354566381484227e-01,  6.700301995842656e-01
sample_96   ,  8.278315380097472e-01,  6.512453402730275e-01, -5.271407408578179e-01,  6.216373956211827e-01,  2.924986523753119e-01
sample_97   ,  6.252290173759314e-01,  8.121954453207663e-01, -5.754431133884536e-02,  5.123596953953294e-01,  7.058894695194942e-01
sample_98   ,  2.176736999360074e-01,  3.695802981048158e-02,  8.317513479024334e-01,  1.683840993310320e+00, -9.786042388634419e-01
sample_99   ,  1.677792420761697e+00,  6.999066168447580e-01, -2.027494818120275e+00,  2.592516007591959e-01,  2.549984716354655e-01
sample_100  ,  8.111544686089601e-01,  6.916519129941554e-01, -2.214866799822520e+00, -1.048668113993888e+00,  7.125001511677630e-01
sample_101  ,  7.613469526146933e-01,  8.728083306772765e-01, -9.681487026546185e-01,  2.650340430621255e-01,  7.493848356976376e-01
sample_102  ,  6.682101615668027e-01,  4.354362543312870e-01, -1.148826645062950e+00, -4.623905601247120e-01,  2.150637929801943e-01
sample_103  , -2.277917012465263e+00, -2.191310297718565e+00, -8.438501966361843e-01, -2.997640501002173e+00, -3.457106518879967e+00
sample_104  , -2.552287578741331e+00, -1.492343210731827e+00,  1.185485568921563e-01,  6.824972332573851e-01, -3.457106518879967e+00
sample_105  ,  6.318671598274630e-01,  9.457313844726463e-01, -7.477730092002399e-01,  6.864514005863598e-01,  7.560721322856140e-01
sample_106  , -2.338873337540999e+00, -2.148993854195816e+00, -1.054214610146162e+00, -2.897495197169676e+00, -3.457106518879967e+00
sample_107  ,  7.943062854635597e-01,  1.779396109349237e-01,  3.890523423771851e+00,  1.043277821720884e+00,  6.106318895222829e-02
sample_108  , -1.365159896726676e+00, -9.885859502641844e-01,  8.001992296777869e+00, -2.637546509538239e+00,  1.188642010265924e-01
sample_109  ,  1.303153205800176e-01, -1.460177800740561e-01,  9.405400631564429e+00,  1.577761357417955e+00,  2.471358591016527e-01
sample_110  ,  7.531204976114924e-01,  8.488365450008789e-01, -3.086329560010570e+00,  2.424345083597907e-01,  3.414914730051654e-01
sample_111  , -3.015312662372282e-01,  3.585756704105466e-01,  4.478781941893107e-01, -6.639151075470402e-01,  4.369255451556876e-01
sample_112  ,  8.208910479217776e-01,  1.062240969725636e+00, -1.725333482352508e+00,  7.459776015492635e-01,  7.693288518089546e-01
sample_113  , -1.018963524898496e+00, -5.060133115433463e-02, -1.014621908078195e+00,  1.023483855980106e+00, -1.206044099414551e+00
sample_114  , -6.038116752279044e-01, -6.356139509429739e-01, -1.836788415064882e+00,  3.761858201972275e+00, -3.457106518879967e+00
sample_115  , -1.394477000152802e+00, -1.332659991140203e+00,  1.492589799423069e+01, -9.636964090767981e-01,  7.725598793620596e-02
sample_116  , -2.583502562351241e+00, -2.133964567722832e+00,  2.554285267149462e-01, -2.229833864391261e+00, -3.457106518879967e+00
sample_117  , -3.645348403144876e-01,  2.430515832763942e-01,  5.249342307515845e+00,  1.651936630715025e+00,  1.822531533483606e-01
sample_118  , -1.801937943480333e-01, -1.504070434457851e-01, -9.830297489232291e-01,  5.145978452174627e-01, -1.182641856144440e+00
sample_119  ,  1.424389130720289e-01,  5.087541785892947e-01, -1.148474446611258e-01, -9.491346395326294e-01,  7.168805583328459e-01
sample_120  ,  2.356648922070764e-01,  5.147799153037468e-01, -3.623457692720449e-01, -8.859385356404169e-01,  6.595949104903451e-01
sample_121  ,  8.099982511399093e-01,  3.743243972697330e-01,  1.550102091073862e+00,  8.062842718251609e-02,  3.719169390760867e-01
sample_122  , -4.098229832143954e-01, -1.596710831084228e-01, -1.844544436898116e+00,  1.469889226420809e-01, -1.209188818171013e+00
sample_123  , -7.650881703505426e-01, -8.525132166584506e-01, -7.545904464918486e-01,  3.250349127485338e+00, -3.457106518879967e+00
sample_124  ,  1.651864639462544e-01,  1.884464633093462e-01,  9.540889880662458e-01, -2.872983038067152e-01,  7.594748858427874e-02
sample_125  , -1.954210522862035e+00, -1.723999975693043e+00, -2.951437398006734e-01, -5.804529365822266e-01, -3.457106518879967e+00
sample_126  , -9.596156009260348e-01, -6.282568265731210e-01, -1.737966003262603e+00,  3.841090985156719e+00, -3.457106518879967e+00
sample_127  ,  7.546718183398604e-01,  4.481846799330784e-01,  3.678493152834251e-01,  5.509851710947833e-01,  1.139272842055484e-01
sample_128  , -2.076472790346875e+00, -2.034164516501262e+00, -3.974390516591347e-01, -2.065215681357433e+00, -3.457106518879967e+00
sample_129  ,  7.752902370484371e-01,  1.068905933194033e+00, -1.725333482352508e+00,  7.768792129423668e-01,  7.693288518089546e-01
sample_130  , -7.668064002230788e-01, -3.266408826130893e-01, -9.937623141662284e-01, -3.762783553954125e-01, -1.156028284890170e+00
sample_131  ,  8.581285637832301e-01,  8.653044476293875e-01, -9.681487026546185e-01,  2.302428429325694e-01,  7.493848356976376e-01
sample_132  ,  3.909420486061391e-02, -1.777837906403131e-02,  6.879721470858033e-01,  1.313172843233353e+00, -9.588073951748193e-01
sample_133  , -1.354670824714972e+00, -1.698359979748784e+00, -1.737966003262603e+00, -1.120363334400873e+00, -3.457106518879967e+00
sample_134  , -2.553013569829222e+00, -2.385603618283307e+00,  1.185485568921563e-01, -3.459038743329496e+00, -3.457106518879967e+00
sample_135  , -2.495760461836853e+00, -2.208356718779802e+00,  4.605479685063195e-01, -2.481090658184494e+00, -3.457106518879967e+00
sample_136  , -6.563654625257864e-01, -4.918383670638283e-02,  2.474813113728985e-01,  1.135593114870952e+00, -1.024164735774396e+00
sample_137  ,  8.026780321190999e-01,  6.341469287957151e-01, -5.494448207527208e-01, -3.698140099685986e-01,  6.410037933918621e-01
sample_138  ,  1.431233255165690e-01,  9.701069039226686e-03, -1.239630317170954e+00,  8.836571836535824e-01, -1.083689054415924e+00
sample_139  ,  8.033327152012543e-01,  7.681219783283667e-01, -1.971606856186280e+00,  4.907814304325906e-01,  2.976014584312450e-01
sample_140  ,  8.256855450470045e-01,  6.781739718427935e-01, -5.271407408578179e-01,  7.464900091520377e-01,  2.924986523753119e-01
sample_141  ,  7.968536248497229e-01,  1.034204675938978e+00, -1.631319132109220e+00,  7.138958614612095e-01,  7.480861541714589e-01
sample_142  ,  7.685613350961705e-01,  7.418774167981046e-01, -1.008324713935687e+00, -3.310971946754422e-01,  7.380778165534284e-01
sample_143  ,  7.962372501818057e-01,  1.472475696641400e-01,  3.890523423771851e+00,  9.009764367683504e-01,  6.106318895222829e-02
sample_144  ,  2.299468736000405e-01, -7.066710165761908e-02,  3.063561799812964e-01,  1.023456628905144e+00, -1.008936623469314e+00
sample_145  , -1.544490563268108e-01, -1.818591599835631e-01,  9.405400631564429e+00,  1.411585443775228e+00,  2.471358591016527e-01
sample_146  , -1.023446500754054e+00, -2.077206359367690e-02, -1.014621908078195e+00,  1.161785054279417e+00, -1.206044099414551e+00
sample_147  , -1.658291174001319e-01, -1.054444010320541e-01,  2.474813113728985e-01,  8.747451591706216e-01, -1.024164735774396e+00
sample_148  , -8.955503441198125e-02,  3.495801857494613e-01,  4.478781941893107e-01, -7.056220085086985e-01,  4.369255451556876e-01
sample_149  , -1.319034192677605e+00, -1.048132958246077e+00, -3.974390516591347e-01,  2.506446890991065e+00, -3.457106518879967e+00
sample_150  ,  2.506503607620149e-01,  6.189225729116622e-02,  8.317513479024334e-01,  1.799446699425427e+00, -9.786042388634419e-01
sample_151  ,  8.226638948813879e-01,  2.943817496609216e-01, -5.975774589664985e-01, -1.054465537619241e+00,  2.883915204572086e-01
sample_152  , -1.363954838153359e+00, -9.983006596288507e-01,  8.001992296777869e+00, -2.682588042775043e+00,  1.188642010265924e-01
sample_153  , -1.357840017465228e+00, -1.553186026686104e+00, -1.561382078114706e+00, -3.666473174983527e-01, -3.457106518879967e+00
sample_154  ,  3.316675515434536e-01, -4.571841506427637e-02, -1.239630317170954e+00,  6.267088343500620e-01, -1.083689054415924e+00
sample_155  , -5.040767914322324e-01,  2.035826013844446e-01,  5.249342307515845e+00,  1.468941608118163e+00,  1.822531533483606e-01
sample_156  ,  7.586761514241768e-01,  7.540987251018352e-01, -1.008324713935687e+00, -2.744340003896893e-01,  7.380778165534284e-01
sample_157  ,  3.721785677586403e-01,  4.310354908610212e-02,  4.930281907409627e-01,  1.689204509387603e+00, -1.029423951741140e+00
sample_158  , -2.747122580831165e+00, -1.541135475818093e+00,  4.295438984281150e-01,  5.982750424774572e-01, -3.457106518879967e+00
sample_159  , -7.669810390057126e-01, -3.017391295126563e-01, -9.937623141662284e-01, -2.608232143484459e-01, -1.156028284890170e+00
sample_160  ,  8.091375860264277e-01,  2.500579848157719e-01, -7.490967908286567e-01, -2.340113387379379e+00,  6.789992432594940e-01
sample_161  ,  7.701894000487265e-01,  1.952566520491760e-01,  2.453832432191446e+00, -1.093832799759074e+00,  6.643499253400820e-01
sample_162  ,  2.447943554225508e-01,  7.862672461567203e-01, -1.133883816591317e+00, -2.189703130486787e-01,  7.521237719404767e-01
sample_163  ,  3.644525429088040e-01,  7.795249003153308e-01, -1.008324713935687e+00, -1.565474149063568e-01,  7.380778165534284e-01
sample_164  , -1.794982253562506e+00, -1.986763465969168e+00, -3.583968185547599e-02, -1.680339012671469e+00, -3.457106518879967e+00
sample_165  ,  7.703882470335809e-01,  1.458507034372623e-01,  3.162292781919021e+00, -8.473712492399975e-02,  3.109417445621723e-01
sample_166  ,  1.998100891030512e-01,  2.546929823950044e-01,  1.714286853049310e+00, -4.130169289707540e-01,  3.773066080387789e-01
sample_167  ,  6.221402213160614e-01,  1.060277909273175e+00, -1.725333482352508e+00,  7.368760165922292e-01,  7.693288518089546e-01
sample_168  ,  7.746384844297917e-01,  4.970299933227226e-01, -3.623457692720449e-01, -9.682347393505151e-01,  6.595949104903451e-01
sample_169  ,  2.264233917534042e-01, -4.231530779325553e-02,  3.063561799812964e-01,  1.154907629416738e+00, -1.008936623469314e+00
sample_170  , -2.509981588424425e+00, -2.133964567722832e+00,  2.554285267149462e-01, -2.229833864391261e+00, -3.457106518879967e+00
sample_171  ,  4.320385163334244e-01,  7.802605850135023e-01, -8.139190862770138e-01,  1.002844563413147e-01,  6.744592576435324e-01
sample_172  ,  2.955176207986684e-01,  9.481512106610709e-03,  2.532865753526875e+00, -3.822685125331398e-01,  7.056809118333213e-02
sample_173  ,  7.643038777042813e-01,  5.533543490653158e-01, -9.434822404327369e-01, -1.085083431049140e+00,  7.031187365303687e-01
sample_174  ,  7.821885539110529e-01,  1.052004026904333e+00, -1.631319132109220e+00,  7.964212390103804e-01,  7.480861541714589e-01
sample_175  ,  7.342035329200708e-01,  9.244520950490660e-01, -1.284053080873368e+00,  4.348508997402106e-01,  7.205554932376346e-01
sample_176  , -3.368718741033095e-02, -1.734654614197643e-01,  3.001190728915590e-01,  6.791465443800948e-01, -1.061156751100388e+00
sample_177  ,  2.272677906517954e-01,  1.682978718441984e-01,  9.540889880662458e-01, -3.807157616107562e-01,  7.594748858427874e-02
sample_178  ,  6.871657319603417e-01,  3.238889404549503e-01, -1.120904366191857e-01, -1.827617491207788e+00,  7.256232691021972e-01
sample_179  ,  8.315791367980166e-01,  8.827388074850698e-01, -1.508786838474511e+00,  1.331538538569397e-01,  7.227515208706702e-01
sample_180  , -7.108832566012107e-01, -9.986301120204105e-01, -3.583968185547599e-02,  2.901068380343859e+00, -3.457106518879967e+00
sample_181  ,  7.255636274023282e-01,  7.428349532301129e-01, -1.497933903716312e+00, -5.671902835239998e-01,  7.446378620107519e-01
