# c0 + a0 * (Tx_vdw_radius + Tx_s_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.483576854759311; Max AE: 1.40698752906753
# Coefficients
# Task   a0                      c0
# all ,  4.479200712713209e-01,  6.058454674954830e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         304|26|add; (Tx_vdw_radius + Tx_s_fill); $\left(Tx_{vdw, radius} + Tx_{s, fill}\right)$; (Tx_vdw_radius + Tx_s_fill); Tx_vdw_radius,Tx_s_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 211                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_96   ,  8.278315380097472e-01,  6.795396802397684e-01,  1.517100312810379e+00
sample_97   ,  6.252290173759314e-01,  5.965629485557183e-01,  1.331851343170463e+00
sample_98   ,  2.176736999360074e-01, -1.749782577636683e-01, -3.906461643190754e-01
sample_99   ,  1.677792420761697e+00,  6.844505802548334e-01,  1.528064099275957e+00
sample_100  ,  8.111544686089601e-01,  8.721998888926157e-01,  1.947222160456153e+00
sample_101  ,  7.613469526146933e-01,  6.646072248387096e-01,  1.483762991357745e+00
sample_102  ,  6.682101615668027e-01,  6.945498138278502e-01,  1.550611054013556e+00
sample_103  , -2.277917012465263e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_104  , -2.552287578741331e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_105  ,  6.318671598274630e-01,  5.831459829076077e-01,  1.301897414984058e+00
sample_106  , -2.338873337540999e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_107  ,  7.943062854635597e-01,  4.283828777904776e-01,  9.563824112070007e-01
sample_108  , -1.365159896726676e+00, -7.614184544238736e-02, -1.699898047128717e-01
sample_109  ,  1.303153205800176e-01,  4.162191690047601e-01,  9.292264305625222e-01
sample_110  ,  7.531204976114924e-01,  6.712441243051332e-01,  1.498580142657945e+00
sample_111  , -3.015312662372282e-01,  5.088298219825870e-01,  1.135983526119710e+00
sample_112  ,  8.208910479217776e-01,  5.778305535950318e-01,  1.290030500207300e+00
sample_113  , -1.018963524898496e+00, -2.579810297105919e-01, -5.759532699179354e-01
sample_114  , -6.038116752279044e-01, -1.692843954695772e+00, -3.779343823309844e+00
sample_115  , -1.394477000152802e+00,  1.251052891473018e-02,  2.793027086109756e-02
sample_116  , -2.583502562351241e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_117  , -3.645348403144876e-01,  5.815331758441302e-01,  1.298296756815515e+00
sample_118  , -1.801937943480333e-01, -2.468140585883132e-01, -5.510225471428124e-01
sample_119  ,  1.424389130720289e-01,  5.804290357194690e-01,  1.295831718529717e+00
sample_120  ,  2.356648922070764e-01,  7.596513861731459e-01,  1.695952994508697e+00
sample_121  ,  8.099982511399093e-01,  5.241164926625504e-01,  1.170111647765556e+00
sample_122  , -4.098229832143954e-01, -2.554891147183646e-01, -5.703899671055506e-01
sample_123  , -7.650881703505426e-01, -1.692843954695772e+00, -3.779343823309844e+00
sample_124  ,  1.651864639462544e-01,  4.328245983531950e-01,  9.662987352290761e-01
sample_125  , -1.954210522862035e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_126  , -9.596156009260348e-01, -1.692843954695772e+00, -3.779343823309844e+00
sample_127  ,  7.546718183398604e-01, -7.838350189284439e-02, -1.749943950276004e-01
sample_128  , -2.076472790346875e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_129  ,  7.752902370484371e-01,  5.778305535950318e-01,  1.290030500207300e+00
sample_130  , -7.668064002230788e-01, -2.504825163876768e-01, -5.592125302104419e-01
sample_131  ,  8.581285637832301e-01,  6.646072248387096e-01,  1.483762991357745e+00
sample_132  ,  3.909420486061391e-02, -1.839787712323206e-01, -4.107401811893316e-01
sample_133  , -1.354670824714972e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_134  , -2.553013569829222e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_135  , -2.495760461836853e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_136  , -6.563654625257864e-01, -2.300852539775194e-01, -5.136748021236779e-01
sample_137  ,  8.026780321190999e-01,  7.582888563955517e-01,  1.692911090684814e+00
sample_138  ,  1.431233255165690e-01, -2.338740140087133e-01, -5.221333648767164e-01
sample_139  ,  8.033327152012543e-01,  6.764269493363634e-01,  1.510151012917275e+00
sample_140  ,  8.256855450470045e-01,  6.795396802397684e-01,  1.517100312810379e+00
sample_141  ,  7.968536248497229e-01,  7.420045837405888e-01,  1.656555781558470e+00
sample_142  ,  7.685613350961705e-01,  5.866172371211292e-01,  1.309647132927416e+00
sample_143  ,  7.962372501818057e-01,  4.283828777904776e-01,  9.563824112070007e-01
sample_144  ,  2.299468736000405e-01,  6.550799066601204e-02,  1.462492861283983e-01
sample_145  , -1.544490563268108e-01,  4.162191690047601e-01,  9.292264305625222e-01
sample_146  , -1.023446500754054e+00, -2.579810297105919e-01, -5.759532699179354e-01
sample_147  , -1.658291174001319e-01, -2.300852539775194e-01, -5.136748021236779e-01
sample_148  , -8.955503441198125e-02,  5.088298219825870e-01,  1.135983526119710e+00
sample_149  , -1.319034192677605e+00, -1.692843954695772e+00, -3.779343823309844e+00
sample_150  ,  2.506503607620149e-01, -1.749782577636683e-01, -3.906461643190754e-01
sample_151  ,  8.226638948813879e-01,  6.715507208408117e-01,  1.499264632046439e+00
sample_152  , -1.363954838153359e+00, -7.614184544238736e-02, -1.699898047128717e-01
sample_153  , -1.357840017465228e+00, -1.692843954695772e+00, -3.779343823309844e+00
