# c0 + a0 * (site_d_fill - CN_p_fill) + a1 * (CN_p_var / Tx_tot_center) + a2 * (surf_charge_min / Tx_s_skew) + a3 * surf_tot_center
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.586024856497595; Max AE: 2.667718058067
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  2.256577913868844e-01, -3.806418618345165e-02, -1.621188097232084e-01, -5.287387342308726e-01, -1.731940934647200e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         42|28|sub; (site_d_fill - CN_p_fill); $\left(site_{d, fill} - CN_{p, fill}\right)$; (site_d_fill - CN_p_fill); site_d_fill,CN_p_fill
# 1;  1; Unitless;                                         110|62|div; (CN_p_var / Tx_tot_center); $\left(\frac{ CN_{p, var} }{ Tx_{tot, center} } \right)$; (CN_p_var ./ Tx_tot_center); CN_p_var,Tx_tot_center
# 2;  1; Unitless;                                         136|36|div; (surf_charge_min / Tx_s_skew); $\left(\frac{ surf_{charge, min} }{ Tx_{s, skew} } \right)$; (surf_charge_min ./ Tx_s_skew); surf_charge_min,Tx_s_skew
# 3;  0; Unitless;                                         113; surf_tot_center; $surf_{tot, center}$; surf_tot_center; surf_tot_center
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_61   ,  5.341074145248265e-03,  1.466856416262421e-01,  1.230937459590413e+00,  1.013120315501052e+00, -2.477721033808246e+00,  6.071287331620091e-01
sample_62   , -9.410380402467980e-02,  2.700916676511188e-01,  7.041569230804013e-01, -1.001685357413860e+00, -4.410956441372215e-01, -3.305016542328268e-01
sample_63   , -1.559071969320354e-03,  1.466856416262421e-01,  1.230937459590413e+00,  1.013120315501052e+00, -2.477721033808246e+00,  6.071287331620091e-01
sample_64   , -5.532722432131539e-02,  3.491522736090057e-02,  6.142468366792070e-02,  1.504999383497108e+00, -1.204429540277384e-01, -4.387968116292067e-01
sample_65   , -1.237836842012775e+00, -1.205494737163289e+00, -6.107051908859242e-01,  3.606044317454945e-01,  7.896944433014113e-01,  1.423651745144264e+00
sample_66   , -1.198272845742591e-01,  2.964931807365811e-01, -2.032935215420188e+00, -4.443821557238613e-01, -5.298703702581883e-01, -1.561485649998184e+00
sample_67   , -4.262215382380523e-01, -7.120316064787126e-01,  1.281004684388678e+00,  7.067750699438420e-01,  1.116424575191324e+00,  1.172620652851107e+00
sample_68   , -5.458190573704150e-03, -2.954014690761240e-01, -2.149204480593202e+00, -1.484998066397328e+00,  1.155242264961681e+00, -9.334262591752341e-01
sample_69   , -7.877745821939172e-01, -2.075622134497120e+00, -5.036051352335685e+00, -1.886383486457811e+00,  2.206562262592551e+00,  9.079762633657076e-01
sample_70   , -2.285972573737576e+00, -2.169056635990760e+00, -4.183669608625992e+00, -5.092406570003040e+00,  4.887603770659156e+00,  8.572299994531075e-01
sample_71   , -1.270759177511728e+00, -6.830003178332883e-01, -4.317046157805195e+00, -3.906415351611313e-01, -3.018066868233991e+00,  7.524696220600474e-02
sample_72   , -6.393318221215945e-02,  6.764666288760052e-01,  2.596965916130016e+00, -3.469536982935320e+00, -3.410364694882204e-01, -1.442708775938548e-01
sample_73   , -8.598665092594160e-02,  4.868020578875858e-01,  3.515351047428728e-03,  1.444014229186204e-01, -7.666831178701411e-02, -1.233633910223253e+00
sample_74   , -7.437152657611071e-02,  3.678650434273491e-01,  2.837589263083825e-01, -8.456155271978224e+00,  1.131420805509584e+00, -6.403439505979149e-01
sample_75   ,  1.264863201444954e-03,  9.081589565006395e-02,  1.248593903023700e+00,  1.435313652288413e-01, -2.470796127707171e+00,  7.808092150929309e-01
sample_76   , -3.311481220002975e-02,  1.419440065485707e+00,  1.985643726431810e+00,  1.597174852001782e-01, -2.446990424419460e+00, -1.425911274198117e+00
sample_77   ,  1.039349139292248e-02,  1.500057732948462e-01,  9.347022069214613e-01, -9.804441832634567e-01,  9.637279543980565e-01, -4.372587728177382e-01
sample_78   ,  1.988354176461191e+00,  4.452705066853616e-01,  5.592902515207203e-01, -2.459843462112982e+00, -2.137505405207682e+00, -9.852621395379962e-02
sample_79   , -1.106228799457158e-01,  1.751441538579619e-01,  6.428789459584405e-01,  6.644932821408670e-01, -2.653494146373703e+00,  3.813231361860731e-01
sample_80   , -1.252494998350197e+00, -8.579897214252498e-01, -4.182122037805958e-01, -1.742144471310865e+00,  5.856896081832168e-01,  1.062499791905900e+00
