# c0 + a0 * (M_sp_center / surf_charge_sum) + a1 * (Tx_charge_sum + Tx_s_var)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.382323635476253; Max AE: 0.986170952529153
# Coefficients
# Task   a0                      a1                      c0
# all , -8.016061174678027e-02,  4.776511355302119e-01,  5.800812395821423e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         128|68|div; (M_sp_center / surf_charge_sum); $\left(\frac{ M_{sp, center} }{ surf_{charge, sum} } \right)$; (M_sp_center ./ surf_charge_sum); M_sp_center,surf_charge_sum
# 1;  1; Unitless;                                         96|44|add; (Tx_charge_sum + Tx_s_var); $\left(Tx_{charge, sum} + Tx_{s, var}\right)$; (Tx_charge_sum + Tx_s_var); Tx_charge_sum,Tx_s_var
# Number of Samples Per Task
# Task, n_samples               
# all , 148                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      
sample_95   , -7.982208475880012e-01,  1.879501049411517e-01, -8.738338191493217e-01,  1.253947138813282e-01
sample_96   , -1.174929420787248e+00, -1.212891757803566e+00, -9.923480418530121e-02, -2.677382108496960e+00
sample_97   , -1.450446664724996e+00, -1.212891757803566e+00, -9.923480418530121e-02, -2.677382108496960e+00
sample_98   ,  7.037787167623344e-01,  6.760641642480054e-01, -1.604450009387027e+00,  1.024685821121097e+00
sample_99   ,  1.646062478269988e+00,  1.712570648560994e+00, -4.235290444612702e+00,  2.753178949690059e+00
sample_100  ,  1.646476708392671e+00,  1.712570648560994e+00, -4.235290444612702e+00,  2.753178949690059e+00
sample_101  ,  8.785149050003161e-01,  1.030312718195887e+00, -7.140719506592577e+00,  8.372222329862975e-01
sample_102  , -1.408594260805324e+00, -1.180765207713520e+00, -5.000120611195555e-01, -2.677382108496960e+00
sample_103  , -3.882691217676917e-01,  5.302226541240455e-02,  5.335643908291839e+00,  8.850028603755054e-01
sample_104  ,  2.484893456968904e-01,  2.862305754631695e-01, -8.410221871662361e-01,  3.366590939024859e-01
