# c0 + a0 * (en_allred_rochow_std / M_heat_form) + a1 * (c6_sum / M_sp_kurt) + a2 * (lattice_constant_av - CN_tDOS_at_EF) + a3 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.314801926976811; Max AE: 1.15438265200766
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.204625866114849e-02, -3.742791284179475e-02,  2.424163311859181e-01, -4.496791955043434e-01,  5.816253025751934e-03, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|div; (en_allred_rochow_std / M_heat_form); $\left(\frac{ en_{allred, rochow, std} }{ M_{heat, form} } \right)$; (en_allred_rochow_std ./ M_heat_form); en_allred_rochow_std,M_heat_form
# 1;  1; Unitless;                                         107|313|div; (c6_sum / M_sp_kurt); $\left(\frac{ c6_{sum} }{ M_{sp, kurt} } \right)$; (c6_sum ./ M_sp_kurt); c6_sum,M_sp_kurt
# 2;  1; Unitless;                                         370|237|sub; (lattice_constant_av - CN_tDOS_at_EF); $\left(lattice_{constant, av} - CN_{tDOS, at, EF}\right)$; (lattice_constant_av - CN_tDOS_at_EF); lattice_constant_av,CN_tDOS_at_EF
# 3;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_51   , -1.899374215965192e-01,  6.554327581352665e-02,  1.319259267636017e+01, -2.503212121418570e+00,  8.622068219435203e-01, -6.932123397783031e-01
sample_52   ,  1.180038040705398e+00,  8.021006805359588e-01,  1.061843584510022e+00, -6.393790051967773e-01,  9.765262389398961e-01, -1.290418710701995e+00
sample_53   , -1.706633203341722e+00, -1.773650937392427e+00,  9.177063086835867e-01, -8.823644648274594e-01, -9.582061031991512e-01,  3.428269177732453e+00
sample_54   , -1.491110713165102e+00, -1.700259369033458e+00,  1.373215420850423e-01, -2.152305338694212e+00, -6.209378784040788e+00,  6.128885672075175e-01
sample_55   , -1.811793316472483e+00, -1.964301606910694e+00, -9.045030148394785e-01,  1.331677613127898e+00, -3.612398206910040e-01,  4.160157954188507e+00
sample_56   ,  2.748608721228185e-01, -1.065992245700372e-01,  3.375134858727525e-01,  1.156381426374235e+00, -3.198832340584414e-01, -5.026153134354439e-02
sample_57   ,  6.065023302090887e-01,  4.625492638806365e-01,  3.181632644170458e+00,  4.357594421081245e+00, -5.376753766167911e-01, -1.965725177358046e+00
sample_58   , -1.551047963330257e+00, -1.519629412044668e+00,  1.456227650126925e+00,  8.582650023123390e+00, -5.894433039136395e-01,  2.224019679869905e+00
sample_59   , -3.442151311358171e-02, -9.211453292100989e-02, -2.218697449313749e-02, -4.974053287471958e+00, -2.615779416662189e-01,  4.928431989002751e-01
sample_60   , -7.701305448717241e-01, -4.867148257028213e-01, -2.757161831458174e+00,  8.550342811274730e-01, -2.506062124543295e-01,  1.146831421764909e+00
sample_61   ,  9.329932892101436e-01,  7.370158640199276e-01,  6.632322617506600e-01, -1.668118582801982e+00,  5.917382073727127e-01, -1.230221121132795e+00
sample_62   ,  5.842126295594917e-01,  7.247877050619947e-01, -4.869464927366591e-01,  8.108850749600108e-01,  6.795171098941304e-01, -1.254496251194195e+00
sample_63   ,  9.285696122711918e-01,  9.634746057659070e-01,  6.735724263013269e-01, -1.574895982342617e+00,  4.655451068881318e-01, -1.810576862278221e+00
sample_64   ,  4.119129605136950e-01,  5.230771030138955e-01,  5.100982527132677e-01,  3.667734958765448e-01, -3.392966857354251e-01, -1.411422195168169e+00
sample_65   ,  9.178427436451725e-01,  6.441227222507577e-01, -1.449073559538729e+00, -1.727221729166146e+00, -6.870789233222405e-01, -1.510612903158674e+00
